,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
726,72813P10,PLAYTEX PRODUCTS INC,PYX,1997-04-22,688.562,802.786,963.324,3.817,35.789,53.935,14.397,136.41,7.848,50.417,100.621,16.282,30.679,27.5,1997-07-22,676.507,796.086,945.801,4.536,31.376,55.617,10.36,134.872,5.517,51.497,103.496,15.927,26.287,27.5,1997-10-21,654.177,809.611,923.368,4.377,29.178,55.958,8.011,117.675,-0.044,42.71,88.497,16.119,24.13,1.5,1998-02-10,652.558,814.686,920.621,3.231,23.773,54.81,2.464,111.675,1.332,43.836,87.902,16.142,18.606,1.5,1998-04-20,921.59,937.661,1086.149,5.558,43.652,72.671,19.769,172.689,11.31,70.877,129.037,17.95,37.719,3.0,1998-07-21,913.377,841.95,1068.879,6.154,41.305,73.674,16.03,177.56,9.104,68.008,136.255,18.368,34.398,3.0,1998-10-20,889.157,888.261,1036.779,20.389,38.662,75.388,13.899,162.597,7.923,63.6,123.935,17.872,31.771,2.5,1999-02-08,899.221,886.261,1040.196,6.871,34.841,78.906,10.218,156.767,5.893,65.38,121.926,17.328,27.546,3.875,1999-04-19,1051.547,1014.949,1178.771,13.221,49.384,100.989,23.541,190.452,13.571,78.748,141.068,21.839,42.379,4.563,1999-07-14,1042.7,998.636,1157.571,8.057,46.619,105.511,20.15,209.195,11.665,85.039,162.576,21.929,39.079,5.25,1999-10-18,1118.46,1038.642,1224.644,7.499,42.582,107.398,13.846,187.926,8.029,75.746,145.344,23.561,34.406,17.031,2000-01-31,1148.652,1042.449,1243.52,7.526,47.555,107.193,18.731,200.138,10.806,81.862,152.583,23.635,39.365,23.813
727,07330210,B/E AEROSPACE INC,BEAV,1997-06-18,491.793,225.641,317.607,44.223,20.68,90.246,8.169,113.846,6.943,69.255,93.166,6.13,14.299,4.072,1997-09-16,510.521,225.446,324.223,56.876,20.983,91.938,9.498,119.843,8.077,72.286,98.86,5.401,14.899,3.255,1997-12-17,546.711,225.339,346.511,58.221,22.481,98.753,11.096,128.998,9.432,78.997,106.517,5.368,16.464,7.222,1998-04-15,681.757,349.557,484.982,164.685,23.349,103.821,7.141,125.312,-2.89,75.661,101.963,5.866,17.671,33.285,1998-06-17,739.183,430.365,566.516,24.821,26.39,120.543,-22.159,139.991,-23.875,83.63,113.601,7.782,17.876,5.793,1998-09-17,901.168,464.813,643.923,29.203,32.205,136.873,-33.159,156.352,-35.495,92.335,124.147,8.664,22.407,7.983,1998-12-17,982.24,630.592,824.826,34.548,42.193,144.661,19.857,195.751,16.481,115.799,153.558,11.37,31.227,11.689,1999-04-23,904.299,583.715,788.426,39.5,43.824,138.73,-43.992,209.231,-40.464,125.094,165.407,13.88,32.412,9.916,1999-06-24,906.335,581.855,779.761,36.037,37.67,148.299,14.269,185.032,11.415,114.089,147.362,12.622,27.618,7.981,1999-09-21,925.839,580.971,785.646,29.828,41.256,152.125,17.149,191.895,13.72,117.064,150.639,13.195,30.906,8.007,1999-12-14,899.074,599.086,822.809,32.429,14.413,151.226,-66.038,164.578,-66.038,108.972,150.165,13.89,2.952,13.837,2000-04-10,881.789,618.202,817.292,37.363,49.969,152.35,-12.894,181.844,-9.894,101.723,131.875,13.214,39.595,3.723
728,54928210,LUBYS INC,LUB,1996-12-12,361.466,84.0,148.211,3.977,18.249,327.705,13.066,122.287,8.166,98.475,104.038,0.653,13.418,0.0,1997-03-17,371.321,95.0,152.376,6.332,17.929,331.754,12.465,118.83,8.404,95.284,100.901,0.955,12.967,0.0,1997-06-12,375.811,90.0,154.612,6.766,19.853,338.064,14.581,127.63,9.583,101.44,107.777,1.078,14.733,0.0,1997-10-08,368.778,84.0,149.938,6.43,21.295,335.599,2.55,126.699,2.294,103.47,105.404,1.351,16.012,0.0,1997-12-12,367.131,81.0,146.696,2.246,15.335,335.728,9.638,124.672,6.207,104.063,109.337,1.266,10.223,0.0,1998-03-12,368.765,86.0,146.043,3.73,17.125,334.383,10.778,123.204,6.941,100.847,106.079,1.259,11.815,0.0,1998-06-11,366.916,77.0,140.647,2.312,18.977,336.459,12.651,131.23,8.147,105.595,112.253,1.288,13.597,0.0,1998-10-08,339.041,73.0,133.627,3.76,17.715,300.179,-25.188,129.765,-16.214,107.153,112.05,1.265,12.396,0.0,1998-12-11,339.071,84.0,140.6,3.006,14.414,299.039,8.728,125.708,5.672,105.63,111.294,1.166,9.614,0.0,1999-03-12,341.393,91.0,144.992,6.776,16.719,299.605,11.104,123.771,7.219,100.962,107.052,1.28,11.764,0.0,1999-06-11,335.804,74.0,135.087,0.696,19.105,303.166,13.147,127.084,8.776,102.628,107.979,1.165,13.974,0.0,1999-10-05,346.025,78.0,142.821,0.286,16.186,318.157,10.505,124.93,6.946,103.818,108.744,1.15,11.047,0.0
729,25083710,DETROIT DIESEL CORP,DDC.1,1997-05-02,1155.3,128.7,830.1,18.7,22.5,280.1,10.2,519.7,6.4,388.4,497.2,3.2,13.4,19.8,1997-07-21,1117.9,67.0,785.3,9.5,25.3,289.8,12.5,557.4,7.4,422.0,532.1,3.4,15.9,32.2,1997-10-27,1143.6,75.0,803.7,6.9,25.5,300.8,13.5,524.1,8.2,398.0,498.6,3.1,16.6,51.3,1998-02-04,1156.5,73.8,811.1,3.2,24.5,298.3,9.3,562.7,7.9,421.3,538.2,3.2,12.5,51.6,1998-04-24,1196.8,74.6,842.6,8.8,30.2,296.0,15.4,588.8,9.7,442.9,558.6,3.3,18.7,32.8,1998-07-22,1213.8,84.0,849.7,2.5,31.2,298.1,16.6,556.3,10.4,413.4,525.1,2.7,19.3,25.5,1998-10-28,1235.6,73.7,871.1,2.0,29.4,304.8,2.7,543.0,-2.4,404.1,513.6,2.8,18.0,42.0,1999-02-04,1240.7,62.6,868.4,3.2,30.0,309.4,16.1,562.5,10.3,419.9,532.5,3.0,19.1,42.4,1999-04-22,1283.7,63.3,904.7,2.4,36.0,296.0,19.9,591.5,12.5,438.5,555.5,2.3,22.2,40.1,1999-07-22,1274.1,44.6,886.4,4.1,35.0,296.1,20.3,585.2,12.8,432.5,550.2,2.1,22.4,33.9,1999-10-25,1293.4,39.3,896.4,2.6,32.9,310.3,18.9,588.2,11.9,435.8,555.3,1.6,20.5,41.8,2000-02-03,1231.1,47.1,837.4,2.9,32.4,313.4,19.0,593.8,12.0,441.8,561.4,1.9,20.9,30.8
730,49726610,KIRBY CORP,KEX,1997-04-22,522.086,177.517,322.038,20.883,13.3,316.194,4.402,79.888,4.739,56.535,66.588,3.374,6.136,5.333,1997-07-22,527.296,177.251,318.693,24.376,19.039,312.03,12.217,88.678,8.105,59.606,69.639,3.45,11.935,5.333,1997-10-24,524.433,164.968,308.975,3.105,18.041,310.643,9.343,83.884,5.949,55.939,65.843,3.293,11.101,5.333,1998-02-17,517.959,149.485,299.69,23.816,18.6,272.384,10.51,82.794,2.889,53.839,64.194,3.261,11.695,5.333,1998-04-24,463.907,170.802,314.949,23.538,15.986,272.1,8.092,82.255,5.04,56.693,66.269,2.767,9.156,5.333,1998-07-22,460.726,169.718,304.664,23.844,18.653,274.993,10.714,84.324,6.675,55.941,65.671,3.232,11.824,5.333,1998-10-22,439.905,173.635,300.937,21.847,17.295,262.584,-9.732,82.327,-6.571,54.993,65.032,3.236,10.495,5.333,1999-02-04,390.299,137.552,249.259,21.656,15.785,256.899,7.941,78.174,4.965,52.261,62.389,2.663,8.861,5.333,1999-04-21,381.969,128.969,248.565,20.86,14.579,255.367,6.422,78.481,4.001,54.663,63.902,2.545,7.899,5.333,1999-07-22,379.47,122.969,240.112,18.26,19.273,252.749,10.678,84.055,6.602,56.121,64.782,2.569,12.444,5.333,1999-10-21,361.397,106.302,215.107,21.991,18.687,247.923,11.004,80.504,6.864,53.093,61.817,2.289,11.909,5.333,2000-02-03,753.397,316.272,510.023,16.662,28.579,451.851,7.561,122.564,3.974,77.777,93.985,5.435,17.588,5.335
731,12634910,CSG SYSTEMS INTL INC,CSGS,1997-04-22,110.881,20.0,68.013,5.792,4.567,14.138,1.164,38.582,1.164,22.488,34.015,0.641,1.327,10.0,1997-07-30,113.069,18.5,68.074,2.02,5.56,15.797,1.731,41.03,1.731,22.168,35.47,0.616,2.117,9.0,1997-10-22,249.397,145.0,193.812,25.948,8.002,15.856,3.113,43.278,10.458,22.043,35.276,0.938,4.44,5.0,1998-01-27,179.793,128.25,212.879,20.417,11.775,17.157,-116.224,48.914,-116.224,23.283,37.139,3.129,8.209,6.75,1998-04-30,185.225,126.0,209.976,16.068,11.56,18.836,6.484,49.308,6.484,23.15,37.748,2.546,8.377,9.0,1998-07-21,199.853,120.375,213.689,26.174,14.042,19.991,8.651,54.244,8.651,25.092,40.202,2.462,10.707,12.375,1998-10-19,221.385,114.75,220.366,36.204,18.866,23.089,13.576,63.461,13.576,28.704,44.595,2.473,15.456,15.75,1999-01-21,271.496,109.125,210.498,39.593,22.375,24.711,17.284,69.627,56.927,30.3,47.252,2.29,18.763,19.125,1999-04-21,264.337,91.179,188.143,40.035,22.636,24.587,18.623,71.087,11.582,29.885,48.451,2.224,20.227,19.821,1999-07-21,257.73,72.29,165.558,34.066,25.211,24.107,21.727,76.51,13.493,31.71,51.299,1.809,22.716,18.71,1999-10-27,262.433,65.765,155.453,30.963,29.19,23.502,25.752,84.034,16.061,34.541,54.844,1.657,26.627,20.235,2000-01-20,274.968,59.289,158.106,48.676,34.241,26.507,29.827,90.531,18.738,35.985,56.29,1.524,30.582,21.711
732,86768K10,SUNRISE SENIOR LIVING INC,SRZ,1997-05-07,366.037,166.609,178.782,85.722,1.868,262.245,0.134,16.544,0.134,9.942,14.676,1.601,0.284,0.926,1997-08-05,477.197,270.163,289.228,150.231,3.471,301.819,0.376,18.655,0.376,11.434,15.184,2.665,1.478,1.069,1997-11-04,493.86,288.51,303.283,112.582,5.19,353.657,1.318,24.264,1.318,15.042,19.074,3.08,2.234,1.401,1998-03-05,556.26,335.525,360.522,82.643,8.497,423.615,2.173,30.421,2.173,18.4,21.924,4.129,4.438,5.462,1998-04-30,543.35,319.269,340.67,40.922,10.466,451.126,3.634,34.423,3.623,19.297,23.957,4.696,5.932,5.472,1998-08-05,581.873,348.087,373.528,39.982,14.587,479.856,4.705,40.943,4.586,22.289,26.356,5.205,9.192,5.45,1998-11-04,613.215,368.877,397.295,64.003,16.762,480.92,6.872,46.152,6.686,24.954,29.39,5.683,11.02,5.287,1999-03-04,683.411,426.558,453.85,54.197,18.031,512.708,7.609,49.194,7.417,26.403,31.163,6.541,12.052,1.768,1999-05-05,725.542,459.219,485.641,38.889,19.542,548.693,9.576,51.378,7.226,27.118,31.836,6.706,13.702,1.817,1999-08-04,1003.897,582.095,680.375,71.439,22.988,680.346,7.62,61.524,5.416,33.552,38.536,7.723,16.812,19.664,1999-11-03,1038.914,624.777,711.345,36.739,18.673,735.02,5.536,68.133,3.711,41.73,49.46,8.659,12.052,8.605,2000-03-08,1103.451,664.84,764.579,53.54,20.72,763.306,5.685,74.184,3.86,42.997,53.464,9.511,13.909,36.103
733,89465010,TREDEGAR CORP,TG,1997-04-11,357.99,35.0,136.513,115.475,19.113,89.268,16.882,133.345,10.954,102.405,114.232,0.521,14.558,0.0,1997-07-15,379.657,30.0,142.82,109.151,23.144,96.157,25.251,144.969,16.347,109.715,121.825,0.621,18.564,0.0,1997-10-14,397.74,30.0,143.428,114.001,24.674,97.429,23.339,155.058,15.137,117.726,130.384,0.456,19.997,0.0,1998-01-14,410.937,30.0,138.391,120.065,24.336,100.598,24.694,147.632,16.008,109.686,123.296,0.354,19.734,0.0,1998-04-13,404.579,30.0,149.195,65.075,26.241,120.089,23.138,156.66,17.296,118.232,130.419,0.394,21.377,0.0,1998-07-13,443.138,25.0,161.016,26.573,27.29,150.12,23.354,169.946,15.161,128.92,142.656,0.292,21.735,0.0,1998-10-12,443.668,25.0,152.174,23.287,30.661,153.779,24.551,186.638,19.381,142.711,155.977,0.266,25.063,0.0,1999-01-12,457.178,25.0,146.883,25.409,30.685,156.031,24.167,186.552,17.031,141.061,155.867,0.366,24.237,0.0,1999-04-12,479.734,25.0,154.696,27.991,29.586,161.022,23.715,179.541,15.298,134.485,149.955,0.289,23.745,0.0,1999-07-14,705.709,234.0,369.494,19.867,30.742,240.444,15.748,194.84,10.19,147.196,164.098,1.517,23.17,0.0,1999-10-15,738.307,250.0,388.92,19.434,34.164,241.04,19.063,215.911,12.315,163.787,181.747,3.047,25.287,0.0,2000-01-20,792.487,270.0,420.259,25.752,36.258,243.407,23.016,230.119,14.845,174.523,193.861,4.235,26.855,0.0
734,98424960,YRC WORLDWIDE INC,YRCW,1997-04-25,1192.474,185.041,790.37,39.161,45.038,784.116,14.257,681.656,6.501,636.618,636.618,3.903,17.563,3.027,1997-07-15,1190.61,171.077,774.438,21.529,53.017,768.952,24.528,730.996,13.975,677.979,677.979,3.15,26.576,2.825,1997-10-23,1244.495,164.498,801.405,39.4,61.729,780.207,31.108,761.351,20.058,699.622,699.622,3.364,34.545,2.424,1998-01-28,1270.812,163.08,824.961,19.793,47.118,786.309,18.989,724.411,11.901,677.293,677.293,3.129,19.993,2.625,1998-04-15,1210.69,162.272,780.583,48.873,31.218,764.912,5.578,692.46,-0.647,661.242,661.242,3.099,4.337,2.183,1998-07-16,1052.723,157.547,692.448,23.463,56.125,682.788,21.984,727.419,-50.057,671.294,671.294,3.031,29.756,0.473,1998-10-15,1052.63,157.025,687.754,30.36,52.208,690.737,23.45,744.873,13.545,692.665,692.665,2.714,26.44,0.223,1999-01-28,1105.685,156.988,734.433,25.522,47.701,702.802,18.537,735.825,8.49,688.124,688.124,2.841,22.863,0.077,1999-04-21,1074.98,156.765,709.817,35.683,36.411,702.783,8.233,727.498,4.775,691.087,691.087,2.853,11.752,0.077,1999-07-16,1089.275,150.35,714.235,25.144,49.177,720.874,22.079,756.056,12.958,706.879,706.879,2.898,24.278,0.077,1999-10-22,1292.842,274.973,901.353,22.44,63.576,867.687,27.687,860.983,15.911,797.407,797.407,4.544,33.893,1.791,2000-01-26,1325.583,274.015,916.203,22.581,68.652,866.772,31.28,882.31,17.271,813.658,813.658,5.008,37.583,2.392
735,25454610,DIONEX CORP,DNEX,1996-10-15,110.851,0.0,30.84,31.407,8.233,30.272,7.94,31.508,5.201,9.037,23.275,0.021,7.616,1.79,1997-01-14,108.331,0.0,31.146,25.611,10.745,30.068,10.455,36.6,6.848,10.454,25.855,0.027,10.115,0.0,1997-04-18,113.823,0.0,32.931,29.842,11.06,30.517,10.713,36.646,7.016,10.405,25.586,0.018,10.421,1.211,1997-07-23,118.163,0.0,34.0,32.876,11.276,30.225,10.933,37.299,7.162,10.978,26.023,0.019,10.578,0.0,1997-10-15,112.709,0.0,34.001,25.447,9.118,29.854,8.801,33.933,5.809,10.143,24.815,0.041,8.494,0.82,1998-01-14,115.815,0.0,34.679,28.643,12.022,29.688,11.782,39.42,7.776,11.734,27.398,0.013,11.403,0.0,1998-04-15,112.348,0.0,34.175,23.854,11.742,29.434,11.391,38.404,7.518,11.485,26.662,0.027,11.093,0.75,1998-07-22,107.259,0.0,36.57,19.034,11.811,30.07,11.435,38.756,7.547,11.485,26.945,0.034,11.16,0.0,1998-10-15,111.057,0.0,35.899,18.739,9.521,34.075,9.096,34.845,6.049,10.373,25.324,0.025,8.863,0.733,1999-01-15,131.53,1.236,47.124,6.893,13.873,40.355,6.065,44.505,4.033,13.396,30.632,0.118,12.929,1.997,1999-04-15,137.247,1.14,49.388,3.961,14.641,39.89,13.709,47.072,9.117,14.359,32.431,0.091,13.622,4.578,1999-07-22,146.674,0.99,50.936,11.336,14.634,39.306,13.741,46.518,9.275,13.357,31.884,0.067,13.524,0.796
736,12316210,BUSH BOAKE ALLEN INC,BOA,1997-04-22,412.197,1.993,144.963,5.335,16.026,164.323,11.145,118.407,7.242,72.868,102.381,0.58,11.849,48.368,1997-07-18,424.769,1.903,145.374,5.632,18.954,170.488,13.021,125.704,8.471,75.747,106.75,0.933,14.698,44.513,1997-10-20,428.68,1.835,148.039,5.849,17.634,171.832,11.71,122.577,8.105,75.656,104.943,0.788,13.477,49.031,1998-01-20,424.143,3.456,135.751,4.358,17.053,177.217,10.424,123.897,7.163,74.931,106.844,0.774,12.713,35.833,1998-04-21,442.882,8.225,144.916,4.061,17.863,183.005,11.785,118.246,7.651,71.078,100.383,0.777,13.326,40.375,1998-07-21,445.975,8.029,141.345,4.894,19.223,185.611,12.868,122.291,8.721,72.81,103.068,0.853,14.86,35.112,1998-10-16,456.341,9.567,144.025,4.894,20.129,189.079,12.656,121.481,8.096,72.558,101.352,0.784,15.745,30.471,1999-01-19,458.41,10.354,137.889,11.072,17.429,190.929,13.357,123.356,9.224,76.821,105.927,0.912,12.913,17.307,1999-04-20,454.015,10.315,135.747,9.289,13.878,189.357,6.754,121.37,4.335,77.713,107.492,0.55,8.931,17.145,1999-07-27,462.36,10.285,143.283,8.625,15.162,189.715,8.857,127.223,5.452,81.092,112.061,0.537,10.219,22.57,1999-10-26,462.027,8.615,130.676,3.635,16.279,195.888,9.955,122.148,6.291,75.528,105.869,0.547,11.335,11.179,2000-01-25,461.017,8.003,118.878,9.338,21.33,194.999,11.818,128.296,6.945,74.658,106.966,0.688,15.569,9.551
737,98385X10,XTO ENERGY INC,XTO,1997-04-28,529.323,303.4,365.612,0.303,31.944,473.199,17.023,52.171,11.095,16.692,20.227,5.275,20.975,0.0,1997-07-24,562.649,341.5,401.991,6.995,21.571,508.404,6.522,42.955,4.18,16.802,21.384,5.975,10.023,0.0,1997-10-20,604.112,374.0,442.706,3.537,23.221,546.401,4.788,43.616,3.223,16.933,20.395,6.783,11.209,0.0,1998-02-18,788.455,539.0,618.212,3.816,31.369,723.836,10.868,56.436,7.186,18.74,25.067,7.979,18.177,0.0,1998-04-17,841.905,605.0,682.087,18.454,26.313,766.722,0.395,49.706,0.261,20.011,23.393,11.251,10.731,0.0,1998-07-23,1155.312,804.85,881.943,144.676,29.732,943.362,1.838,61.587,1.204,23.314,31.855,12.888,9.625,0.0,1998-10-22,1204.493,873.0,952.464,118.532,35.244,1009.826,-46.266,66.768,-30.56,27.108,31.524,13.642,13.084,0.0,1999-02-17,1207.594,921.0,1030.143,56.719,31.236,1051.011,-61.537,70.128,-40.624,33.718,38.892,14.332,5.525,4.962,1999-04-22,1176.767,921.0,1002.511,38.615,38.523,1049.97,-2.53,69.524,-1.646,27.876,31.001,15.574,12.347,7.962,1999-07-22,1038.727,745.0,821.175,38.201,32.217,895.303,43.621,63.856,28.786,28.475,31.639,13.209,9.063,5.0,1999-10-28,1470.162,998.7,1097.27,42.129,57.476,1344.831,19.308,91.38,13.515,30.331,33.904,16.44,29.176,0.0,2000-02-03,1477.081,991.1,1099.252,34.786,74.559,1339.08,10.206,111.544,6.088,31.852,36.985,18.991,39.825,0.0
738,03303710,ANCHOR GAMING,SLOT.1,1996-10-18,176.798,3.625,19.637,80.593,13.699,68.705,13.217,35.176,8.242,15.19,21.477,0.097,12.218,0.1,1997-01-16,182.265,2.8,16.782,70.933,14.206,82.88,13.096,35.655,8.209,15.315,21.449,0.08,12.098,0.0,1997-04-17,189.208,2.8,15.042,74.252,15.246,85.105,13.702,36.79,8.578,14.701,21.544,0.055,12.827,0.0,1997-07-31,188.876,2.8,16.562,66.427,20.958,85.034,16.973,46.128,10.647,16.27,25.17,0.056,18.168,0.0,1997-10-13,207.675,2.8,26.037,69.958,28.911,89.865,26.969,54.481,16.742,18.7,25.57,0.057,26.05,0.0,1998-01-15,195.018,2.8,22.021,40.139,27.543,95.979,25.78,53.509,16.007,18.361,25.966,0.056,24.476,0.0,1998-04-16,218.974,2.8,28.719,56.542,30.324,95.655,27.615,59.185,17.17,15.054,28.861,0.055,27.069,0.0,1998-08-05,245.134,0.0,33.59,73.187,32.114,94.791,29.787,64.757,18.481,26.326,32.643,0.058,28.636,0.0,1998-10-21,251.943,0.0,30.98,80.611,33.56,96.62,30.818,64.603,19.048,24.109,31.043,0.0,29.669,0.0,1999-01-21,241.096,0.0,21.922,65.089,30.123,94.173,26.887,61.837,16.647,27.853,31.714,0.0,25.942,0.0,1999-04-22,254.046,0.0,24.292,89.334,26.977,89.914,23.423,59.82,14.472,25.455,32.843,0.0,22.451,0.0,1999-08-04,507.169,212.805,285.561,32.835,28.035,188.048,6.471,62.671,-2.66,27.403,34.636,0.113,23.253,4.051
739,45670G10,INFOGROUP INC,IUSA,1997-04-15,137.985,62.305,86.165,24.94,12.547,21.36,-45.565,41.948,-47.196,11.415,29.401,0.508,6.191,5.617,1997-07-23,160.882,63.659,84.516,28.942,13.818,23.58,4.803,47.008,2.91,13.111,33.19,0.967,4.762,0.576,1997-10-17,196.035,81.636,119.359,30.897,15.076,23.864,1.534,50.555,0.759,14.148,35.479,1.212,6.091,5.277,1998-01-20,194.911,81.284,114.675,34.698,16.593,25.117,6.399,53.816,3.711,16.416,37.223,1.411,6.575,0.716,1998-04-21,248.128,100.338,161.4,55.302,16.581,29.238,0.951,55.38,-1.107,15.405,38.799,1.279,9.711,0.902,1998-07-28,261.335,117.242,164.229,33.478,18.887,35.449,25.336,62.076,15.372,16.086,43.189,1.865,12.503,0.798,1998-10-29,269.07,127.098,185.772,43.547,-4.105,38.324,-20.514,55.072,-13.399,17.978,59.177,3.081,-11.929,1.492,1999-01-26,270.773,126.679,182.526,50.223,13.272,40.264,2.265,56.15,1.292,16.85,42.878,2.935,6.878,1.58,1999-04-19,260.496,118.853,170.061,52.94,17.008,41.713,10.345,55.52,6.313,16.176,38.512,3.114,10.975,2.318,1999-07-26,264.193,118.498,167.397,53.779,16.697,42.212,9.773,57.573,5.685,17.114,40.876,2.934,11.003,2.55,1999-10-18,445.194,269.664,352.634,1.27,19.684,49.928,3.623,75.166,1.052,22.484,55.482,5.783,8.858,6.173,2000-01-24,473.344,267.637,361.449,10.916,23.184,53.569,12.461,77.814,10.136,22.986,54.63,6.748,10.628,9.885
740,17134010,CHURCH & DWIGHT INC,CHD,1997-04-24,312.056,7.5,143.103,22.368,9.629,135.985,8.219,129.621,5.227,71.312,119.992,0.082,6.18,0.0,1997-07-24,312.284,7.5,140.222,14.206,11.976,135.064,11.557,141.85,7.28,77.643,129.874,0.087,8.55,0.0,1997-10-23,351.58,7.5,175.21,12.709,12.861,143.322,10.621,146.328,6.427,79.603,133.467,0.252,9.303,32.0,1998-01-22,351.014,6.815,171.673,18.942,10.248,142.343,8.29,157.107,5.572,87.966,146.859,0.491,6.523,32.685,1998-04-23,375.172,6.644,194.272,19.446,12.509,147.33,9.449,152.011,5.896,80.338,139.502,0.572,8.454,42.856,1998-07-23,391.302,24.973,205.104,18.236,12.047,149.662,12.588,173.534,7.873,90.734,161.487,0.6,7.837,34.527,1998-10-22,391.671,24.744,203.446,15.487,16.26,160.341,12.599,176.827,7.834,93.425,160.567,0.893,12.021,34.756,1999-01-29,391.438,29.63,196.6,18.231,17.446,161.712,11.55,182.021,8.686,97.604,164.575,0.588,13.447,19.185,1999-04-29,408.415,27.959,201.575,23.226,16.051,153.396,19.863,174.708,12.365,93.061,158.657,0.605,11.522,13.856,1999-07-29,420.624,31.758,206.455,22.945,20.412,171.975,16.624,186.365,10.456,97.452,165.953,0.689,15.411,19.955,1999-10-28,425.503,30.011,205.791,24.108,22.789,177.054,18.46,185.949,11.379,96.184,163.16,0.886,17.998,13.92,2000-01-27,476.306,58.107,246.136,23.765,22.529,182.219,17.756,183.014,11.157,98.388,160.485,0.58,17.594,26.259
741,16113310,CHARMING SHOPPES INC,CHRS.1,1997-05-22,712.294,138.124,294.206,111.305,5.381,193.205,-3.346,235.688,-2.342,173.452,230.307,2.621,-4.118,0.016,1997-08-20,730.45,138.124,304.243,93.872,19.544,186.841,10.079,265.696,6.853,187.741,246.152,2.559,8.963,0.016,1997-11-20,766.098,138.12,330.087,74.1,8.328,181.367,13.263,236.203,8.626,169.992,227.875,2.59,-1.588,0.016,1998-03-10,709.738,138.116,292.928,97.258,17.647,186.004,9.426,278.95,6.197,201.432,261.303,2.62,7.551,0.016,1998-05-21,737.912,138.112,343.096,117.674,10.388,175.654,-30.618,244.031,-19.902,173.538,233.643,2.621,1.474,0.016,1998-08-20,736.721,135.112,334.035,98.584,21.694,174.369,14.35,279.158,9.328,196.928,257.464,2.619,13.177,0.016,1998-11-19,707.077,122.279,314.04,105.354,6.446,172.423,-0.652,239.742,-0.424,171.524,233.296,2.395,-2.178,0.016,1999-03-09,684.649,119.475,301.077,144.532,13.869,154.583,-14.069,272.229,-9.137,194.026,258.36,2.417,4.833,0.016,1999-05-20,683.599,96.14,294.707,90.204,14.006,149.6,7.338,258.975,6.002,182.344,244.969,1.973,6.288,0.016,1999-08-19,730.04,96.14,320.18,67.257,38.356,148.174,34.193,311.743,22.225,207.025,273.387,1.824,30.609,0.016,1999-11-16,753.475,96.136,334.689,55.414,15.332,153.621,15.809,277.441,8.276,190.981,262.109,1.729,7.136,0.017,2000-03-09,784.796,105.213,348.533,75.638,24.081,190.924,13.339,348.37,8.556,241.472,324.289,1.782,14.79,1.92
