,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
77,63637610,NATIONAL HOME CENTERS INC,NHCI,1996-05-15,91.692,34.723,63.878,0.131,0.917,39.185,-0.72,42.523,-0.454,32.215,41.606,0.827,0.107,7.675,1996-08-14,90.827,34.929,62.78,0.132,2.117,38.806,0.388,51.987,0.233,39.302,49.87,0.894,1.282,6.623,1996-11-19,90.828,37.163,63.175,0.132,1.172,38.57,-0.6,47.041,-0.394,35.722,45.869,0.919,0.319,7.145,1997-03-21,84.838,29.32,59.678,0.134,-0.96,37.266,-3.777,35.45,-2.493,26.865,36.41,0.943,-1.778,11.513,1997-05-16,87.098,32.727,62.481,0.13,0.892,36.613,-0.823,36.216,-0.543,27.662,35.324,0.896,0.073,8.39,1997-08-19,84.492,36.028,60.253,0.133,1.221,35.935,-0.572,43.667,-0.378,33.682,42.446,0.978,0.406,3.92,1997-11-24,77.852,32.925,56.338,0.125,-0.889,34.413,-2.647,39.28,-2.725,30.892,40.169,0.956,-1.691,4.694,1998-05-04,61.79,23.323,49.64,0.112,-0.952,29.285,-9.309,31.593,-9.364,24.836,32.545,0.83,-1.749,9.113,1998-05-19,56.986,21.508,46.479,0.098,-0.323,25.89,-1.643,29.186,-1.643,23.002,29.509,0.777,-0.866,8.076,1998-08-12,34.956,10.855,24.33,0.082,1.309,9.286,0.119,31.322,0.119,24.534,30.013,0.672,0.791,1.244,1998-11-17,34.363,13.034,24.201,0.063,0.243,9.036,-0.463,23.643,-0.463,18.327,23.4,0.363,-0.1,2.872,1999-04-27,32.193,12.427,23.003,0.058,-0.267,7.899,-0.972,20.595,-0.972,15.258,20.862,0.35,-0.622,1.26
78,37026220,GENERAL MAGNAPLATE CORP,GMCC.1,1995-11-09,13.216,0.0,2.157,5.034,0.545,5.354,0.53,2.468,0.336,0.987,1.923,0.004,0.39,0.175,1996-02-07,12.823,0.0,1.652,4.576,0.519,5.271,0.564,2.516,0.359,0.977,1.997,0.002,0.373,0.0,1996-05-09,12.757,0.0,1.712,4.584,0.748,5.239,0.629,2.691,0.399,1.062,1.943,0.0,0.601,0.0,1996-08-29,13.334,0.0,2.054,4.874,0.67,5.432,0.626,2.628,0.392,1.057,1.958,0.0,0.518,0.0,1996-11-07,13.506,0.0,2.109,5.157,0.514,5.39,0.477,2.496,0.3,1.055,1.982,0.0,0.372,0.0,1997-02-12,12.661,0.0,1.652,3.617,0.589,5.3,0.589,2.643,0.389,1.029,2.054,0.0,0.443,0.0,1997-05-07,12.707,0.0,1.84,3.599,0.634,5.264,0.559,2.805,0.346,1.19,2.171,0.0,0.485,0.0,1997-08-27,13.513,0.0,2.062,4.093,0.933,5.356,0.909,3.044,0.66,1.144,2.111,0.0,0.768,0.0,1997-11-05,13.917,0.0,2.368,4.497,0.54,5.432,0.545,2.737,0.345,1.176,2.197,0.0,0.387,0.0,1998-02-11,14.254,0.0,2.414,4.073,0.633,6.067,0.609,2.822,0.383,1.122,2.189,0.006,0.475,0.486,1998-05-06,14.954,0.425,3.057,4.581,0.522,6.198,0.472,2.773,0.295,1.244,2.251,0.01,0.361,0.538,1998-08-27,14.98,0.413,2.673,4.438,0.73,6.331,0.606,2.875,0.452,1.178,2.145,0.042,0.554,0.03
79,36473U20,GANTOS INC,GTOS,1996-05-20,72.503,11.94,41.143,2.929,4.378,16.547,2.548,51.476,2.548,37.425,47.098,0.572,3.12,0.0,1996-08-15,66.578,11.94,36.755,4.088,0.256,15.563,-1.591,42.929,-1.591,33.792,42.673,0.581,-1.01,0.0,1996-11-19,73.179,13.326,43.565,0.982,1.507,15.655,-0.275,42.809,-0.275,32.282,41.302,0.579,0.304,0.0,1997-03-19,65.858,11.94,34.563,4.346,4.021,13.995,1.655,51.884,1.655,38.03,47.863,0.6,2.255,0.0,1997-05-20,68.101,10.146,35.299,2.749,3.274,13.786,1.455,46.775,1.455,33.912,43.501,0.515,1.97,0.0,1997-08-20,59.157,11.364,29.859,1.059,-3.023,13.871,-4.714,37.034,-4.714,30.397,40.057,0.437,-4.277,0.0,1997-11-19,75.075,24.769,49.147,1.127,-1.719,13.913,-3.388,36.642,-3.388,28.93,38.361,0.571,-2.817,0.0,1998-03-18,65.194,27.398,43.514,1.295,-2.985,14.547,-4.929,46.358,-4.314,39.216,49.343,0.818,-4.111,0.0,1998-05-20,68.733,26.83,47.773,1.512,1.307,14.19,-0.745,40.134,-0.745,29.707,38.827,0.866,0.121,0.0,1998-08-20,65.297,31.339,49.27,0.775,-3.028,13.317,-4.952,32.82,-4.952,27.331,35.848,0.859,-4.093,0.0,1998-11-20,80.565,40.365,68.412,1.175,-0.581,12.354,-4.017,36.441,-4.017,28.349,37.022,1.787,-1.446,0.0,1999-03-30,66.653,37.651,57.332,1.275,-0.238,10.962,-2.883,44.792,-3.103,35.003,45.03,1.279,-1.565,0.0
80,43490220,HOLIDAY RV SUPERSTORES INC,RVEE,1996-02-21,33.048,0.38,19.613,2.32,0.405,4.22,0.014,13.665,0.008,11.034,13.26,0.388,0.314,17.721,1996-05-23,34.123,0.368,20.017,3.689,1.427,4.328,1.093,25.922,0.66,21.562,24.495,0.328,1.326,17.454,1996-08-30,32.648,0.355,18.206,5.27,0.939,4.262,0.539,18.498,0.324,14.993,17.559,0.389,0.837,16.027,1997-01-21,34.411,0.346,19.638,5.618,0.899,4.351,0.515,16.679,0.34,13.576,15.78,0.4,0.796,17.554,1997-03-11,35.397,0.323,20.465,4.313,0.628,4.405,0.246,15.402,0.15,12.538,14.774,0.375,0.517,18.512,1997-06-11,35.034,0.309,19.491,5.854,1.315,4.345,0.983,21.432,0.602,17.432,20.117,0.32,1.199,17.237,1997-09-12,33.938,0.298,18.114,7.441,0.775,4.258,0.443,15.581,0.272,12.303,14.806,0.353,0.652,15.754,1998-01-26,33.979,0.286,17.796,7.431,0.894,4.209,0.607,15.573,0.363,12.555,14.679,0.333,0.812,15.861,1998-03-16,38.683,0.271,22.52,6.422,0.59,4.21,0.267,15.519,0.163,12.649,14.929,0.36,0.501,20.242,1998-05-21,36.675,0.256,19.813,7.329,1.597,4.163,1.263,24.147,0.77,19.81,22.55,0.361,1.509,17.274,1998-08-20,35.227,0.237,17.963,7.235,0.913,4.107,0.656,18.112,0.4,14.739,17.199,0.313,0.825,16.15,1999-01-19,37.717,0.22,20.209,7.442,0.838,4.038,0.551,16.515,0.36,13.546,15.677,0.329,0.748,18.146
81,29980610,EVEREST MEDICAL CORP,EVMD,1996-04-10,2.803,0.504,1.288,0.609,-0.085,0.272,-0.124,1.3,-0.124,0.668,1.385,0.022,-0.131,0.026,1996-07-16,2.961,0.003,0.759,0.743,-0.02,0.254,-0.185,1.47,-0.185,0.783,1.49,0.128,-0.063,0.016,1996-10-15,3.226,0.003,0.711,0.901,0.001,0.254,-0.029,1.522,-0.029,0.829,1.521,0.001,-0.039,0.011,1997-02-03,3.061,0.002,0.621,0.713,0.035,0.249,-0.001,1.71,-0.001,0.913,1.675,0.01,-0.008,0.005,1997-04-21,2.86,0.0,0.749,0.38,-0.274,0.333,-0.31,1.505,-0.31,0.875,1.779,0.0,-0.317,0.004,1997-07-22,2.723,0.0,0.865,0.165,-0.114,0.336,-0.181,1.785,-0.181,0.92,1.899,0.006,-0.18,0.203,1997-10-20,2.777,0.0,1.083,0.142,-0.047,0.297,-0.08,1.763,-0.08,0.956,1.81,0.021,-0.062,0.403,1998-02-02,3.083,0.6,1.278,0.08,0.253,0.282,0.186,2.312,0.186,1.185,2.059,0.025,0.209,0.003,1998-04-14,3.243,0.0,0.797,0.068,0.082,0.309,0.015,2.151,0.015,1.095,2.069,0.024,0.037,0.002,1998-07-14,3.726,0.0,1.173,0.144,0.252,0.31,0.192,2.639,0.192,1.211,2.387,0.016,0.206,0.202,1998-10-13,4.149,0.0,1.495,0.108,0.232,0.32,0.173,2.806,0.173,1.429,2.574,0.021,0.192,0.517,1999-02-01,4.097,0.0,1.248,0.217,0.325,0.305,0.29,3.124,0.28,1.617,2.799,0.019,0.307,0.125
82,95922110,WESTERN PWR & EQUIP CORP,WPEC.1,1995-11-21,68.715,0.033,48.477,3.271,1.185,6.964,0.843,23.153,0.523,20.249,21.968,0.24,0.985,44.293,1996-03-14,66.563,0.939,46.007,2.948,1.13,5.853,0.501,25.772,0.318,22.839,24.642,0.501,0.925,42.129,1996-06-06,80.519,1.658,59.438,1.93,1.419,6.936,0.847,26.136,0.525,22.619,24.717,0.44,1.184,52.66,1996-09-12,85.29,2.924,63.496,2.721,1.979,7.031,1.172,31.494,0.713,27.308,29.515,0.657,1.728,55.373,1996-12-03,87.139,3.087,64.828,1.852,1.783,7.204,0.841,31.213,0.517,27.179,29.43,0.853,1.514,55.773,1997-03-04,83.217,3.082,60.571,0.815,1.52,7.678,0.546,34.988,0.335,31.084,33.468,0.825,1.217,50.629,1997-06-11,96.169,3.052,73.066,0.358,1.86,7.598,0.771,42.043,0.458,37.209,40.183,0.894,1.625,55.934,1997-10-20,107.423,3.721,84.658,1.875,1.217,8.149,-0.494,39.886,-0.339,35.084,38.669,0.946,0.76,59.67,1997-12-10,109.409,3.635,86.129,3.601,1.898,8.019,0.848,36.958,0.515,32.248,35.06,0.764,1.523,63.727,1998-03-03,108.995,3.604,85.1,1.842,2.176,7.943,0.947,39.658,0.615,34.363,37.482,1.076,1.87,66.343,1998-06-04,126.327,3.609,103.516,1.001,1.674,8.322,0.267,40.947,0.1,36.195,39.273,1.288,1.312,85.078,1998-10-13,138.766,3.983,115.628,2.555,2.783,34.454,1.131,45.915,0.609,40.049,43.132,1.559,2.379,87.12
83,69912T10,PARAGON TECHNOLOGIES INC,PGNT,1996-07-16,12.432,0.043,5.078,2.356,0.359,1.198,0.416,5.631,0.385,3.862,5.272,0.003,0.28,0.02,1996-10-16,13.028,0.038,5.332,4.385,0.308,1.177,0.36,5.422,0.333,3.82,5.114,0.002,0.228,0.02,1997-01-14,14.218,0.032,6.249,5.689,0.293,1.185,0.299,4.929,0.273,3.351,4.636,0.001,0.214,0.02,1997-05-09,16.547,0.035,7.504,5.593,0.806,1.301,0.978,8.018,1.062,5.45,7.212,0.006,0.704,0.012,1997-07-16,16.409,0.031,7.015,2.2,0.738,1.289,0.913,9.542,0.556,7.235,8.804,0.002,0.651,0.012,1997-10-13,18.476,0.027,8.437,1.264,0.735,1.426,1.033,10.407,0.629,8.061,9.672,0.003,0.649,0.012,1998-01-13,19.164,0.025,8.427,2.659,1.106,1.491,1.153,12.422,0.699,9.579,11.316,0.003,1.02,0.012,1998-05-12,22.219,0.026,10.753,0.752,0.935,1.463,1.003,15.26,0.728,12.283,14.325,0.012,0.864,1.008,1998-07-14,19.736,0.025,8.232,2.766,0.626,1.399,0.612,8.8,0.377,6.387,8.174,0.002,0.526,0.008,1998-10-13,19.638,0.021,7.734,2.899,0.66,1.5,0.631,9.942,0.388,7.561,9.282,0.002,0.559,0.009,1999-01-12,23.412,0.019,11.205,2.238,0.711,1.491,0.715,11.349,0.445,8.974,10.638,0.006,0.611,0.009,1999-05-10,23.58,0.016,11.433,1.829,0.247,1.63,0.276,9.482,0.168,7.576,9.235,0.01,0.187,0.009
84,25367630,DIEHL GRAPHSOFT INC,DIEG,1996-10-15,8.729,0.0,0.654,6.898,0.622,0.293,0.556,1.726,0.353,0.214,1.104,0.0,0.465,0.0,1997-01-16,9.217,0.0,0.915,7.471,0.42,0.309,0.35,1.571,0.226,0.187,1.151,0.0,0.253,0.0,1997-04-11,9.097,0.0,0.741,7.269,0.203,0.312,0.082,1.406,0.054,0.149,1.203,0.0,-0.017,0.0,1997-09-02,8.857,0.0,0.588,6.934,0.005,0.319,-0.147,1.32,-0.087,0.312,1.315,0.0,-0.24,0.0,1997-10-14,9.525,0.0,0.896,7.571,0.688,0.332,0.536,2.027,0.346,0.339,1.339,0.0,0.446,0.0,1998-01-14,9.679,0.0,0.836,7.528,0.443,0.372,0.299,1.638,0.208,0.262,1.195,0.0,0.207,0.0,1998-04-14,9.69,0.0,0.843,7.64,0.124,0.322,-0.035,1.413,-0.011,0.208,1.289,0.0,-0.115,0.0,1998-08-10,10.253,0.0,0.956,8.204,0.803,0.335,0.661,2.289,0.45,0.389,1.486,0.0,0.523,0.0,1998-10-14,10.593,0.0,0.977,8.617,0.592,0.334,0.454,1.874,0.32,0.245,1.282,0.0,0.346,0.0,1999-01-14,10.391,0.0,1.04,7.902,-0.026,0.354,-0.18,1.187,-0.107,0.186,1.213,0.0,-0.291,0.0,1999-04-14,10.917,0.0,1.149,8.404,0.939,0.344,0.577,2.41,0.422,0.232,1.471,0.0,0.45,0.0,1999-08-11,11.255,0.0,1.109,8.918,0.646,0.353,0.609,2.509,0.443,0.494,1.863,0.0,0.5,0.0
85,82661L10,SIGMATRON INTERNATIONAL INC,SGMA,1996-09-09,39.585,17.475,26.118,0.003,1.632,8.033,1.075,18.48,0.645,15.398,16.848,0.429,1.405,1.313,1996-12-09,54.777,20.998,39.926,0.003,2.846,8.897,2.182,29.696,1.309,24.94,26.85,0.493,2.601,1.312,1997-03-10,45.317,16.467,29.29,0.003,1.942,9.237,1.262,21.911,0.757,18.783,19.969,0.486,1.674,1.33,1997-07-15,42.088,17.184,25.073,0.323,1.305,10.343,0.642,17.129,0.544,14.409,15.824,0.439,0.998,1.408,1997-09-10,46.627,17.181,29.379,0.097,0.915,10.258,0.321,17.155,0.191,14.985,16.24,0.409,0.629,1.854,1997-12-04,51.4,21.471,33.882,0.193,1.172,10.387,0.45,25.747,0.271,23.058,24.575,0.505,0.853,1.915,1998-02-25,49.722,19.968,32.193,0.222,0.837,11.363,0.018,22.632,0.01,20.427,21.795,0.515,0.525,2.144,1998-06-30,48.641,18.783,31.038,0.285,1.17,11.25,0.048,20.117,0.054,17.462,18.947,0.47,0.825,2.193,1998-09-03,48.189,17.991,30.563,0.032,0.769,11.363,0.038,18.527,0.023,16.504,17.758,0.473,0.404,2.285,1998-12-14,55.928,20.797,37.883,0.079,1.407,11.424,0.697,23.037,0.418,20.29,21.63,0.478,1.076,2.228,1999-03-12,64.104,25.263,45.816,0.046,0.784,13.271,0.406,23.02,0.244,20.752,22.236,0.547,0.364,3.045,1999-07-19,55.276,20.922,35.976,0.28,1.755,13.434,1.609,23.575,1.012,20.469,21.82,0.551,1.39,2.272
86,35075530,FOUNTAIN POWERBOAT INDS INC,FPWBQ,1995-10-30,15.987,6.81,12.351,0.228,0.922,9.847,0.431,9.0,0.431,6.94,8.078,0.199,0.507,2.323,1996-01-31,16.202,5.824,11.409,0.427,0.798,9.864,1.158,9.287,1.158,6.917,8.489,0.205,0.413,1.794,1996-04-30,17.106,5.629,11.81,0.689,0.844,9.967,0.503,10.749,0.503,8.074,9.905,0.166,0.508,2.082,1996-08-15,18.498,5.434,11.614,1.361,2.053,9.928,1.669,12.562,1.588,8.859,10.509,0.177,1.653,1.94,1996-10-28,19.15,5.232,10.93,2.524,1.915,10.154,1.44,12.32,1.335,8.671,10.405,0.159,1.513,1.802,1997-02-04,22.891,7.415,12.535,3.16,1.912,11.169,1.378,12.506,1.013,8.718,10.594,0.167,1.503,0.463,1997-05-15,24.065,7.899,14.027,2.938,-0.07,11.921,-0.476,12.575,-0.419,9.504,12.645,0.088,-0.498,0.515,1997-10-16,23.714,7.678,14.352,3.691,2.406,12.219,2.058,13.113,-0.689,8.44,10.707,0.144,2.002,0.596,1997-11-14,27.595,8.794,17.156,1.533,1.519,14.114,0.997,11.521,0.97,8.175,10.002,0.146,1.127,0.716,1998-02-09,30.789,9.956,19.003,1.953,2.755,16.263,2.176,13.092,1.347,8.694,10.337,0.135,2.287,0.876,1998-05-11,32.6,9.731,20.102,0.301,1.97,17.374,1.233,12.7,0.712,8.168,10.73,0.2,1.411,0.893,1998-09-29,32.497,9.5,20.716,1.377,-0.207,19.156,-0.898,13.339,-0.289,11.094,13.546,0.353,-0.741,1.397
87,58490710,MEDICAL GRAPHICS CORP,MGCC,1996-04-24,16.308,0.0,5.49,0.207,-0.534,1.262,-0.675,5.095,-0.615,2.95,5.629,0.032,-0.643,0.675,1996-07-25,17.127,0.0,7.386,0.034,-1.153,1.489,-1.179,5.308,-1.179,2.979,6.461,0.032,-1.268,2.2,1996-10-24,18.025,0.0,8.13,0.373,-1.07,1.479,0.073,6.01,0.073,3.635,7.08,0.049,-1.195,2.55,1997-03-26,14.003,0.0,11.458,0.545,-6.146,1.326,-7.338,3.876,-7.35,4.311,10.022,0.076,-6.562,3.4,1997-04-28,12.032,0.0,10.653,0.63,-0.946,1.197,-2.477,4.757,-2.477,3.077,5.703,0.085,-1.087,2.496,1997-07-23,10.89,0.0,9.409,0.274,-0.603,1.126,-0.864,5.013,-0.864,2.941,5.616,0.063,-0.748,1.917,1997-11-13,10.1,0.0,9.792,0.251,-0.878,0.997,-1.187,4.231,-1.187,2.484,5.109,0.09,-1.048,2.557,1998-02-02,10.926,0.0,9.238,0.387,-0.167,0.962,-0.584,5.172,-0.584,2.888,5.339,0.091,-0.29,2.254,1998-04-27,12.543,0.0,9.612,0.103,-0.072,0.817,-0.32,5.07,-0.32,2.833,5.142,0.097,-0.223,2.951,1998-08-03,11.499,0.0,9.242,0.185,-0.5,0.682,-0.75,5.122,-0.75,3.119,5.622,0.1,-0.65,2.584,1998-11-02,10.751,0.0,8.493,0.0,-0.265,0.535,-0.529,4.488,-0.529,2.613,4.753,0.115,-0.414,2.513,1999-02-25,11.426,0.0,9.171,0.0,0.226,0.518,0.023,5.769,0.023,3.365,5.543,0.142,0.165,3.291
88,57847310,MAYS (J.W.) INC,MAYS,1995-12-11,36.495,6.239,9.245,3.464,0.237,25.811,-0.087,2.026,-0.07,1.273,1.789,0.167,0.02,1.812,1996-03-11,37.491,6.886,10.366,3.363,0.495,26.019,-0.26,2.468,-0.166,1.505,1.973,0.173,0.272,1.836,1996-06-12,36.933,6.673,9.873,3.102,0.37,26.004,0.036,2.43,0.004,1.511,2.06,0.172,0.146,1.479,1996-10-17,37.771,6.965,10.63,3.206,0.481,26.081,0.148,2.345,0.091,1.389,1.864,0.17,0.256,1.981,1996-12-11,37.44,6.832,10.168,3.317,0.513,26.346,0.163,2.442,0.1,1.424,1.929,0.178,0.28,1.99,1997-03-10,38.15,7.471,10.761,3.062,0.471,26.919,0.123,2.473,0.1,1.539,2.002,0.174,0.232,1.892,1997-06-06,39.693,8.842,12.301,3.471,0.448,28.272,0.093,2.429,0.018,1.491,1.981,0.168,0.197,2.043,1997-10-08,40.406,8.642,12.376,2.955,1.254,28.126,0.912,2.736,0.593,1.419,1.482,0.176,1.01,2.051,1997-12-09,40.737,8.439,12.366,3.918,0.926,28.143,0.535,2.801,0.345,1.346,1.875,0.216,0.677,1.484,1998-03-05,41.9,8.234,13.166,4.286,0.921,28.189,0.523,2.805,0.327,1.448,1.884,0.202,0.666,2.389,1998-06-09,43.022,8.025,13.17,4.127,1.684,28.069,1.298,3.588,0.847,1.367,1.904,0.208,1.431,1.332,1998-10-09,41.375,7.814,11.316,1.186,0.911,28.241,0.532,2.688,0.319,1.255,1.777,0.186,0.657,0.828
89,05359610,AVERT INC,AVRT,1996-04-29,8.431,0.0,0.481,5.709,0.239,1.747,0.308,1.55,0.191,0.705,1.311,0.0,0.206,0.0,1996-07-23,8.626,0.0,0.439,5.497,0.379,2.029,0.437,1.862,0.271,0.787,1.483,0.0,0.331,0.0,1996-10-28,9.049,0.0,0.582,5.744,0.437,2.136,0.546,2.055,0.338,0.893,1.618,0.0,0.387,0.0,1997-03-03,9.495,0.0,0.809,5.937,0.569,2.511,0.483,2.231,0.266,0.908,1.662,0.0,0.515,0.0,1997-05-01,9.774,0.0,0.809,5.577,0.396,2.884,0.409,2.019,0.249,0.895,1.623,0.0,0.331,0.0,1997-08-07,10.984,0.0,1.235,6.414,0.465,3.243,0.467,2.343,0.283,1.051,1.878,0.0,0.352,0.0,1997-10-30,11.21,0.0,1.114,6.413,0.572,3.351,0.572,2.41,0.347,1.104,1.838,0.0,0.458,0.0,1998-03-03,11.531,0.0,1.096,6.693,0.41,3.399,0.41,2.299,0.339,1.132,1.889,0.0,0.297,0.0,1998-05-15,11.44,0.0,1.211,6.603,0.3,3.503,0.275,2.147,0.167,1.042,1.847,0.0,0.189,0.0,1998-08-07,11.447,0.0,1.187,6.293,0.363,3.457,0.295,2.475,0.179,1.23,2.112,0.0,0.213,0.0,1998-11-05,11.212,0.0,1.124,6.318,0.306,3.344,0.24,2.505,0.147,1.269,2.199,0.0,0.155,0.0,1999-02-24,10.908,0.0,0.897,6.537,0.483,3.138,0.402,2.511,0.247,1.425,2.028,0.0,0.331,0.0
90,16808810,CHICAGO RIVET & MACHINE CO,CVR,1996-04-22,21.052,0.0,4.345,8.01,0.642,5.021,0.572,5.324,0.351,3.448,4.682,0.0,0.479,0.0,1996-07-30,20.839,0.0,3.875,7.767,0.764,4.938,0.702,6.162,0.433,4.096,5.398,0.0,0.6,0.0,1996-10-30,21.107,0.0,3.937,8.613,0.615,4.972,0.612,4.807,0.382,3.055,4.192,0.0,0.451,0.0,1997-03-11,31.327,7.2,13.55,4.318,1.503,13.989,1.288,6.218,0.782,3.631,4.715,0.047,1.259,1.8,1997-04-29,31.75,6.75,13.71,4.932,1.601,13.775,1.166,11.899,0.732,8.456,10.298,0.135,1.26,1.8,1997-07-24,32.535,6.3,13.614,6.545,1.999,13.659,1.711,11.564,1.07,7.476,9.565,0.139,1.659,1.8,1997-10-21,32.029,5.4,12.614,5.706,1.697,13.289,1.092,10.123,0.705,6.586,8.426,0.137,1.358,1.8,1998-03-06,32.947,4.95,12.436,6.851,2.251,12.954,2.076,10.957,1.355,6.905,8.706,0.136,1.89,1.8,1998-04-17,33.412,4.5,12.671,6.012,1.834,13.337,1.425,11.673,0.915,7.896,9.839,0.106,1.46,1.8,1998-07-28,31.678,4.05,10.859,4.269,1.696,13.598,1.303,10.822,0.784,7.246,9.126,0.102,1.312,1.8,1998-10-28,32.603,3.6,11.284,3.659,1.578,14.363,1.209,10.332,0.718,6.801,8.754,0.075,1.229,1.8,1999-03-11,31.816,3.15,9.803,3.731,1.564,14.145,1.14,12.111,0.943,8.182,10.547,0.093,1.173,1.8
91,04362T10,ASCHE TRANSPORTATION SVCS,ASHEE,1996-05-07,63.304,27.118,50.303,0.436,3.343,45.455,0.031,19.038,0.071,15.695,15.695,0.964,1.152,16.559,1996-08-14,62.312,27.545,49.314,0.352,3.352,43.955,0.009,20.051,-0.046,16.699,16.699,0.873,1.417,15.562,1996-11-01,60.082,22.325,46.783,0.086,2.901,41.851,0.231,19.881,0.135,16.98,16.98,0.829,0.888,17.475,1997-03-31,49.326,14.802,38.795,0.0,1.479,29.552,-4.212,18.395,-2.78,16.916,16.916,0.798,-0.929,15.651,1997-05-07,44.019,12.565,33.324,0.0,2.044,24.327,0.103,17.313,0.036,15.269,15.269,0.588,0.649,13.701,1997-08-07,42.513,10.732,30.289,0.157,2.253,23.022,0.46,16.798,0.161,14.545,14.545,0.585,1.007,12.482,1997-11-12,41.534,9.86,28.612,0.042,1.229,21.723,0.008,15.658,0.003,14.429,14.429,0.558,0.022,11.666,1998-03-30,35.507,8.226,22.698,0.0,1.76,19.176,0.205,15.401,0.07,13.641,13.641,0.397,0.254,11.444,1998-05-12,77.912,46.299,63.339,0.37,3.281,44.311,0.626,22.17,0.286,18.889,18.889,0.936,1.624,11.401,1998-08-13,77.544,47.201,62.77,0.0,3.597,42.833,0.146,29.129,-0.052,25.532,25.532,1.536,1.745,9.201,1998-11-09,78.739,46.928,63.902,0.0,3.137,38.806,0.244,29.462,0.008,26.325,26.325,1.556,1.494,9.611,1999-03-31,88.278,43.167,73.286,2.761,3.139,45.403,-0.063,32.67,-0.182,29.531,29.531,1.582,1.605,20.468
92,53513010,LINDAL CEDAR HOMES INC,LNDL,1996-04-25,28.223,1.203,9.886,1.683,-1.273,10.669,-1.388,6.587,-0.891,5.421,7.86,0.031,-1.497,0.049,1996-07-25,32.112,1.19,12.361,4.86,2.277,10.718,2.15,14.173,1.383,9.504,11.896,0.036,2.037,0.05,1996-10-24,31.381,1.177,10.914,4.606,1.248,10.675,1.151,14.632,0.733,10.889,13.384,0.031,1.0,0.051,1997-02-21,30.034,1.164,9.292,4.038,-0.079,9.829,0.255,11.243,0.281,8.992,11.322,0.035,-0.316,0.052,1997-04-24,30.572,1.15,10.893,2.926,-1.812,9.231,-1.469,7.54,-0.992,7.008,9.352,0.029,-2.056,0.054,1997-08-01,32.021,1.137,11.737,2.029,1.238,11.163,0.99,14.913,0.632,11.271,13.675,0.031,0.978,0.054,1997-11-11,31.797,1.121,11.499,0.706,0.112,12.272,-0.15,14.298,-0.373,11.755,14.186,0.031,-0.097,0.056,1998-03-09,32.187,4.787,13.739,2.363,-0.906,12.029,-2.512,12.097,-1.714,10.378,13.003,0.061,-1.878,0.18,1998-04-30,31.688,4.767,14.842,0.684,-2.225,12.002,-2.431,5.645,-1.711,5.655,7.87,0.055,-2.537,0.745,1998-07-31,30.743,4.753,13.683,1.17,0.887,11.947,0.669,11.477,0.55,8.34,10.59,0.04,0.578,0.184,1998-10-30,31.583,4.731,14.674,2.701,0.536,11.733,0.277,10.792,0.196,8.265,10.256,0.059,0.158,0.518,1999-03-02,28.142,4.604,11.352,3.529,1.123,11.426,0.199,9.805,0.029,6.503,8.682,0.018,0.785,0.19
