,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
695,53631010,LIPOSOME CO INC,LIPO.1,1993-05-10,153.551,2.321,9.42,119.445,-4.98,14.471,-3.507,1.102,-3.507,6.082,6.082,0.05,-5.202,0.303,1993-08-03,154.128,6.932,14.924,117.456,-5.349,16.586,-3.664,1.576,-3.664,6.925,6.925,0.042,-5.602,1.298,1993-10-28,147.207,6.581,16.487,110.655,-8.828,17.249,-7.317,1.324,-7.317,10.152,10.152,0.093,-9.38,1.394,1994-02-03,139.632,7.696,17.285,110.201,-9.068,17.767,-7.989,1.416,-7.989,10.484,10.484,0.069,-9.663,1.747,1994-05-06,128.608,7.254,16.926,100.657,-7.454,18.297,-6.838,1.58,-6.838,9.034,9.034,0.075,-8.219,1.755,1994-07-29,116.412,6.81,15.303,88.485,-8.571,18.088,-8.143,1.653,-8.143,10.224,10.224,0.081,-9.35,1.763,1994-11-08,105.943,6.365,15.349,76.294,-8.832,17.948,-8.681,1.431,-8.681,10.263,10.263,0.074,-9.622,1.771,1995-02-14,93.196,5.917,14.843,57.856,-9.902,17.686,-9.991,1.217,-9.991,11.119,11.119,0.078,-10.713,1.779,1995-05-09,85.394,5.466,16.004,48.982,-9.789,17.571,-10.333,1.5,-10.333,11.289,11.289,0.084,-10.602,1.787,1995-08-01,105.054,5.015,15.435,71.557,-8.592,18.139,-8.827,3.056,-8.827,11.648,11.648,0.073,-9.415,1.796,1995-11-09,114.44,4.56,17.637,79.259,-8.915,19.574,-8.727,2.377,-8.727,11.292,11.292,0.069,-9.777,1.804,1996-02-05,105.926,4.104,16.094,54.388,-7.626,22.4,-7.774,5.82,-7.774,13.446,13.446,0.068,-8.537,1.812
696,46526610,IT GROUP INC,ITXG,1993-07-28,366.99,114.586,258.723,7.587,10.764,120.174,3.216,102.549,1.962,80.299,91.785,2.547,5.763,4.831,1993-10-21,386.168,84.231,218.987,37.828,10.869,117.912,2.678,100.665,1.692,78.642,89.796,2.487,5.165,4.98,1994-01-26,354.718,50.859,187.846,9.738,8.732,115.204,1.17,92.524,0.726,73.273,83.792,1.691,2.861,16.223,1994-05-24,359.203,68.625,198.655,10.646,6.05,110.88,-8.294,97.065,-5.486,80.03,91.015,1.548,0.254,5.268,1994-07-26,367.795,75.369,211.283,8.505,10.118,80.568,-6.286,108.568,-6.286,86.979,98.45,1.469,4.447,4.933,1994-10-26,373.846,82.323,215.492,7.093,9.769,78.235,4.9,102.509,2.891,82.339,92.74,1.634,6.027,3.704,1995-01-25,366.466,79.265,206.476,5.075,10.03,76.212,4.234,102.403,2.681,82.233,92.373,1.996,6.549,2.45,1995-05-18,362.152,80.189,216.231,6.547,8.673,72.184,-4.145,110.492,-13.569,91.355,101.819,2.011,2.417,1.154,1995-08-01,361.217,83.125,214.591,7.065,10.795,68.837,3.975,100.292,2.345,79.474,89.497,1.991,6.921,0.285,1995-10-24,325.418,50.107,176.799,15.437,8.098,59.861,3.73,106.259,2.355,88.145,98.161,1.652,5.158,0.216,1996-01-23,329.633,65.052,189.084,24.127,9.248,57.853,-20.495,104.912,-4.687,86.642,95.664,1.529,5.629,0.162,1996-05-16,315.314,65.611,174.449,24.493,6.388,55.761,1.046,88.579,0.533,73.127,82.191,1.273,2.319,0.097
697,76714710,RIO HOTEL & CASINO INC,RHC.2,1993-04-14,155.821,49.682,67.765,39.734,6.183,109.284,4.087,24.756,1.887,14.877,18.573,0.459,4.525,3.006,1993-07-19,158.963,47.398,67.83,31.539,6.43,120.641,4.384,26.058,2.862,15.848,19.628,0.358,4.724,4.724,1993-10-13,179.584,59.474,84.19,34.427,6.759,136.837,4.365,27.592,2.406,16.684,20.833,0.469,4.822,5.526,1994-01-31,218.05,56.876,88.212,55.785,8.404,152.222,5.629,31.576,3.494,18.795,23.172,0.553,6.161,8.308,1994-04-14,219.437,54.113,84.563,49.475,9.27,159.326,6.239,34.049,3.979,19.926,24.779,0.408,6.622,11.062,1994-07-13,245.083,85.165,104.766,63.938,9.519,169.024,7.47,36.168,4.78,21.836,26.649,0.438,6.923,0.018,1994-10-18,253.934,85.156,109.366,54.573,9.518,186.282,6.301,37.372,4.022,22.354,27.854,0.472,6.746,0.138,1995-01-27,301.165,110.147,153.326,76.426,8.359,210.476,5.134,38.71,3.185,24.967,30.351,0.605,5.511,15.032,1995-04-17,257.594,80.147,106.766,19.007,12.007,223.037,7.291,43.828,4.512,25.434,31.821,1.153,8.387,0.018,1995-07-11,273.69,90.189,117.059,20.669,12.838,237.961,7.768,47.956,4.914,28.311,35.118,1.63,9.351,0.025,1995-10-18,290.299,100.19,129.841,19.342,13.462,251.889,7.751,49.765,4.885,28.457,36.303,2.628,10.182,0.025,1996-01-25,308.792,110.177,145.904,19.993,13.063,269.295,6.643,50.989,4.434,31.188,37.926,2.695,9.219,0.025
698,84681910,SPARTAN MOTORS INC,SPAR,1993-05-07,70.82,2.843,24.526,14.24,4.592,9.722,4.579,41.483,3.077,34.475,36.891,0.055,4.385,2.427,1993-08-06,75.063,2.758,25.907,10.529,4.727,9.973,4.598,43.707,3.107,36.243,38.98,0.093,4.476,5.439,1993-11-05,78.521,2.674,27.139,12.245,3.309,9.666,3.167,39.958,2.128,33.803,36.649,0.166,3.021,5.939,1994-03-10,71.29,4.689,17.53,11.288,3.392,10.483,3.423,40.439,2.185,33.574,37.047,0.138,3.221,0.339,1994-05-06,92.035,4.423,35.222,21.148,5.043,12.062,5.242,54.13,3.62,45.328,49.087,0.083,4.696,2.52,1994-08-04,91.796,4.318,32.646,15.281,5.355,13.372,5.276,45.994,3.152,37.042,40.639,0.087,4.993,7.02,1994-11-01,87.486,4.184,25.556,12.696,4.929,13.198,4.749,44.148,2.968,35.165,39.219,0.203,4.331,2.52,1995-03-17,81.067,6.211,19.439,14.224,1.192,12.887,1.252,45.137,0.873,39.225,43.945,0.115,0.87,0.42,1995-05-11,87.104,6.08,23.924,17.139,3.037,12.839,2.936,43.775,1.773,36.399,40.738,0.117,2.627,0.42,1995-08-10,77.084,5.975,17.095,13.238,-0.377,12.821,-0.535,28.426,-0.223,24.799,28.803,0.14,-0.761,0.42,1995-11-10,76.71,5.87,17.013,9.968,1.289,12.634,1.061,35.583,0.64,30.072,34.294,0.125,0.74,0.42,1996-03-08,75.211,5.792,15.383,12.892,2.486,12.267,1.965,44.815,1.237,38.507,42.329,0.077,1.797,0.42
699,85954710,STERLING SOFTWARE INC,SSW.1,1993-02-02,248.285,52.765,141.411,35.293,16.703,20.928,7.976,98.783,2.251,33.026,82.08,1.946,9.102,1.524,1993-04-29,329.937,115.193,206.709,105.745,17.081,21.749,7.847,97.845,3.425,34.094,80.764,2.075,9.056,1.415,1993-08-02,340.639,115.153,210.398,109.659,17.495,21.939,8.77,104.473,5.348,35.986,86.978,2.028,9.434,0.798,1993-11-18,397.661,116.817,300.448,81.106,26.033,27.124,-72.926,110.694,-48.629,36.573,84.661,1.628,18.268,3.98,1994-02-01,409.004,116.573,291.864,78.852,27.597,29.268,17.606,110.032,10.823,33.499,82.435,1.673,19.424,2.958,1994-05-02,433.121,116.593,291.783,91.749,30.712,31.839,21.745,115.466,13.555,35.32,84.754,1.66,21.69,6.951,1994-08-01,450.385,116.267,294.955,141.575,31.966,32.752,23.682,116.543,14.975,33.335,84.577,1.621,23.759,9.043,1994-12-06,488.773,115.932,312.969,143.74,39.561,33.526,29.568,131.352,18.986,35.289,91.791,1.704,30.661,7.257,1995-02-14,567.303,116.344,376.19,147.567,30.558,56.248,-57.303,126.418,-61.655,37.399,95.86,1.99,25.447,12.392,1995-05-16,596.344,116.437,373.449,167.552,36.875,59.548,31.555,138.207,20.16,38.06,101.332,2.21,31.126,11.459,1995-08-14,638.621,116.424,364.752,200.912,40.016,65.423,34.826,150.948,22.289,42.819,110.932,2.189,33.911,15.808,1995-11-17,714.18,116.668,365.842,240.646,48.449,68.412,43.816,172.594,28.48,48.737,124.145,2.236,41.866,5.871
700,63115810,NASH FINCH CO,NAFC,1993-04-22,516.649,92.867,324.946,2.05,12.57,172.756,4.021,601.066,2.453,516.583,588.496,2.126,6.147,65.948,1993-07-23,499.939,92.32,305.174,0.786,17.033,181.161,8.218,631.266,5.013,540.365,614.233,2.459,10.677,49.776,1993-11-12,533.003,90.891,337.17,0.913,17.761,185.779,5.384,856.551,3.02,726.926,838.79,3.0,8.384,56.82,1994-02-24,521.654,97.887,322.39,0.89,18.573,186.264,9.055,634.652,5.388,541.375,616.079,2.529,11.584,56.581,1994-04-25,524.118,95.617,324.241,0.911,13.834,186.791,4.32,618.165,2.571,527.696,604.331,2.451,6.771,65.74,1994-07-21,539.243,95.517,336.104,0.96,18.888,189.633,8.761,670.362,5.212,566.167,651.474,2.718,11.479,65.828,1994-11-10,545.054,93.908,339.799,0.993,19.7,184.841,6.806,886.956,4.05,754.113,867.256,3.204,10.01,63.236,1995-02-27,531.604,95.96,325.335,1.078,16.603,186.951,5.923,656.517,3.647,562.316,639.914,3.011,8.934,65.734,1995-05-01,514.899,94.237,307.899,0.908,14.248,183.126,4.519,623.598,2.689,534.312,609.35,2.939,7.458,44.874,1995-07-20,524.648,94.002,313.746,0.941,19.261,180.911,9.835,676.514,5.852,575.582,657.253,2.646,12.481,43.541,1995-11-13,529.8,82.413,315.793,7.04,20.645,182.87,8.491,918.825,5.052,785.622,898.18,3.13,11.621,34.562,1996-02-20,514.26,81.188,298.947,26.024,14.64,178.039,5.75,669.899,3.821,574.325,655.259,2.078,7.828,43.699
701,03466310,ANGELICA CORP,AGL.1,1993-05-19,323.352,78.295,133.425,1.116,9.846,93.474,3.992,104.095,2.515,72.404,94.249,1.889,6.661,2.574,1993-08-20,321.842,76.978,131.664,2.367,9.631,92.281,3.731,104.019,2.35,73.311,94.388,1.892,6.571,4.574,1993-11-18,322.132,77.06,130.508,2.003,12.497,91.454,6.489,110.485,3.9,75.878,97.988,1.864,9.311,2.574,1994-03-16,332.861,72.255,140.868,2.02,9.918,93.968,3.848,108.529,2.386,76.463,98.611,1.799,6.476,12.468,1994-05-23,342.153,72.245,149.311,1.342,11.264,93.509,5.114,117.055,3.145,81.913,105.791,1.941,7.998,18.768,1994-08-19,337.904,70.97,143.955,1.587,11.251,93.776,5.177,118.192,3.184,84.022,106.941,1.964,8.146,18.068,1994-11-18,352.761,71.752,156.222,2.192,12.566,99.021,6.835,120.096,4.204,84.476,107.53,1.958,9.264,23.568,1995-03-15,353.548,69.683,156.888,2.211,10.454,97.65,4.128,117.489,2.538,82.301,107.035,2.043,6.83,23.668,1995-05-23,355.989,69.56,157.305,2.374,12.164,96.232,5.59,123.827,3.438,87.076,111.663,2.095,8.708,23.968,1995-08-18,358.842,98.512,159.5,4.734,10.915,95.217,4.303,121.86,2.646,86.959,110.945,2.338,7.643,2.568,1995-11-17,365.952,101.395,166.086,8.954,11.075,96.273,4.608,123.595,2.834,87.639,112.52,2.342,7.554,2.693,1996-03-13,353.227,100.103,163.697,11.029,7.636,90.794,-12.646,117.732,-7.777,84.069,110.096,2.329,4.088,2.681
702,87907510,TEJAS GAS CORP/DE,TEJ,1993-05-06,460.761,184.465,281.431,6.849,15.123,346.349,6.911,138.189,4.437,123.066,123.066,3.577,9.981,0.0,1993-08-06,481.273,185.465,298.479,16.992,15.051,344.011,7.322,156.783,4.7,141.732,141.732,3.362,9.972,0.0,1993-11-11,779.008,416.465,592.865,4.534,17.642,585.747,8.488,197.414,4.449,179.772,179.772,4.309,12.035,0.0,1994-02-17,786.504,337.275,531.454,6.69,26.79,588.352,13.259,297.792,8.483,271.002,271.002,6.805,19.304,2.19,1994-05-09,791.515,328.275,531.144,0.041,23.743,606.867,10.994,288.535,6.94,264.792,264.792,5.881,16.472,2.19,1994-08-08,834.801,360.275,570.062,0.175,24.117,613.284,11.008,273.274,7.056,249.157,249.157,5.695,16.441,2.19,1994-11-08,806.974,351.875,537.147,0.474,25.277,619.458,11.526,250.953,7.307,225.676,225.676,6.313,17.609,2.19,1995-02-15,840.958,378.875,563.484,7.954,28.584,621.528,14.477,219.205,9.243,190.621,190.621,6.781,20.801,0.0,1995-05-10,831.237,378.275,547.682,6.428,27.197,625.17,13.009,215.633,8.179,188.436,188.436,6.321,19.25,0.0,1995-08-03,858.697,381.075,570.241,9.545,24.051,619.8,10.844,238.122,7.11,214.071,214.071,6.586,15.975,0.0,1995-11-07,852.387,367.175,557.805,7.909,26.956,614.277,11.935,246.51,7.646,219.554,219.554,6.703,18.734,0.0,1996-02-14,915.451,306.075,562.283,4.816,29.841,614.734,16.039,343.356,10.039,313.515,313.515,6.52,21.762,5.317
703,81213810,SEALRIGHT CO INC,SRCO.,1993-04-22,201.407,53.165,101.486,3.71,9.84,109.565,4.596,68.238,2.653,49.541,58.398,0.859,5.957,5.941,1993-07-16,199.813,51.739,96.479,1.592,12.765,110.148,7.241,75.835,4.63,54.174,63.07,0.906,8.674,5.651,1993-10-19,216.53,64.847,111.307,17.184,11.132,113.538,5.935,73.539,3.106,53.321,62.407,0.889,7.2,5.562,1994-01-25,214.266,62.271,109.619,12.789,6.537,120.297,1.371,58.053,0.696,43.605,51.516,0.994,2.79,6.97,1994-04-18,217.439,61.664,111.917,2.019,9.292,124.511,3.699,68.552,2.148,49.827,59.26,0.982,5.023,6.812,1994-07-19,234.198,66.985,124.284,2.501,14.955,133.371,9.361,80.421,5.665,55.75,65.466,0.826,10.634,6.802,1994-10-18,241.142,69.257,128.008,1.362,13.06,141.671,7.469,79.724,4.492,57.068,66.664,0.654,8.578,6.876,1995-02-06,241.374,74.135,128.482,1.057,8.594,148.548,1.822,66.372,1.03,50.1,57.778,0.756,4.105,6.791,1995-04-21,253.647,82.511,139.856,0.126,9.443,148.838,3.572,70.614,2.087,53.158,61.171,1.147,4.719,6.726,1995-07-17,257.021,82.461,140.59,3.431,12.734,150.805,6.463,84.059,3.952,61.856,71.325,1.353,7.816,6.523,1995-10-17,250.277,76.341,134.115,0.708,8.044,151.694,1.746,76.151,1.047,58.546,68.107,1.243,2.989,6.375,1996-02-07,228.097,77.4,126.081,6.017,2.122,142.303,-21.18,63.499,-12.814,50.385,61.377,1.274,-3.031,6.2
704,73282710,POPE & TALBOT INC,PTBTQ,1993-04-15,394.524,89.5,213.183,3.461,27.313,228.485,18.238,167.613,10.472,133.848,140.3,1.696,19.934,13.0,1993-07-19,408.385,119.5,224.207,18.971,16.78,241.114,7.509,151.216,4.672,127.041,134.436,1.887,9.396,0.5,1993-10-14,430.464,119.5,249.47,5.978,12.73,253.647,3.098,150.91,1.313,130.947,138.18,2.231,5.329,11.5,1994-01-21,455.821,134.599,271.5,3.768,17.6,269.2,7.561,159.187,4.556,133.033,141.587,2.9,10.461,11.901,1994-04-14,474.315,104.501,245.068,2.014,25.092,280.353,14.079,168.741,8.588,136.062,143.649,2.151,16.23,27.901,1994-07-19,482.964,134.402,253.376,2.137,16.809,284.673,4.592,157.92,2.801,134.151,141.111,2.657,7.249,21.901,1994-10-13,503.015,144.301,272.366,4.448,15.111,288.187,2.194,171.254,0.921,147.934,156.143,2.867,5.061,20.901,1995-01-23,539.384,177.471,311.189,6.847,4.188,282.827,5.797,161.958,3.587,147.041,157.77,1.647,-6.401,20.928,1995-04-17,547.28,177.366,322.676,5.082,12.315,282.385,-1.781,133.837,-1.234,116.052,121.522,3.457,1.676,37.428,1995-07-19,507.411,177.26,292.97,0.317,3.718,280.636,-10.826,124.491,-9.011,115.726,120.773,3.671,-7.155,27.128,1995-10-18,494.914,177.152,288.536,4.475,10.257,277.098,-4.573,131.773,-6.645,116.913,121.516,3.567,-1.006,15.928,1996-01-23,472.227,138.514,282.535,13.826,11.213,225.76,-4.167,134.308,-7.948,116.906,123.095,3.089,-1.078,43.457
705,62846410,MYERS INDUSTRIES INC,MYE,1993-04-21,141.186,25.276,54.635,1.449,7.497,51.781,5.088,54.407,3.269,34.178,46.91,0.383,5.444,4.486,1993-07-22,147.458,11.333,39.421,0.665,9.517,53.744,7.226,63.559,4.376,40.425,54.042,0.392,7.584,1.58,1993-10-20,149.238,13.598,38.612,3.094,7.342,54.179,5.219,61.186,3.134,40.394,53.844,0.222,5.414,1.537,1994-02-16,152.386,10.654,37.099,1.662,9.817,57.694,7.916,65.984,4.616,41.164,56.167,0.215,8.098,1.43,1994-04-25,155.759,11.735,37.483,1.884,8.245,59.624,5.878,59.695,3.498,38.158,51.45,0.174,6.016,0.642,1994-07-19,161.167,11.644,38.027,2.727,11.112,60.597,8.627,68.442,5.144,42.626,57.33,0.242,8.831,0.629,1994-10-18,160.352,7.302,33.723,2.316,8.996,60.124,6.524,66.192,3.866,42.716,57.196,0.21,6.695,0.629,1995-02-09,172.027,4.155,41.118,1.795,11.715,61.378,9.017,79.725,5.323,50.989,68.01,0.165,9.124,0.692,1995-04-19,173.522,6.979,39.118,2.789,9.095,61.339,6.324,67.501,3.767,43.619,58.406,0.134,6.423,0.692,1995-07-18,175.966,6.886,37.65,6.0,10.178,60.766,7.372,75.584,4.355,50.062,65.406,0.189,7.521,0.692,1995-10-19,188.53,17.668,47.37,4.259,8.823,66.517,5.594,74.651,3.317,49.602,65.828,0.37,5.901,0.739,1996-02-12,193.604,13.335,48.42,3.388,10.178,69.43,7.766,82.963,4.53,52.334,72.785,0.304,7.995,0.976
706,92746010,VINTAGE PETROLEUM INC,VPI,1993-05-10,267.889,81.353,138.598,2.007,14.325,230.966,6.658,36.023,5.851,20.349,21.698,1.541,7.12,5.382,1993-08-03,309.277,117.613,174.975,3.081,16.731,267.873,8.234,38.705,5.105,20.287,21.974,1.366,9.242,5.382,1993-11-10,303.519,106.962,165.643,3.985,17.038,263.37,7.313,39.438,3.745,20.951,22.4,1.863,8.46,5.382,1994-03-07,384.461,174.164,241.069,0.562,17.93,346.034,6.273,43.129,3.813,23.618,25.199,2.173,7.867,7.316,1994-05-05,394.409,184.064,248.851,2.399,17.41,356.37,4.046,44.177,2.468,24.743,26.767,2.377,5.965,7.316,1994-08-09,409.476,194.714,260.283,3.087,20.279,370.088,6.454,47.4,3.937,25.04,27.121,2.922,8.689,7.316,1994-11-09,410.842,188.264,257.649,2.868,21.279,372.968,7.218,47.679,4.403,24.129,26.4,3.273,9.923,7.316,1995-02-22,407.752,186.548,251.759,0.431,18.871,366.665,4.72,44.021,3.121,22.637,25.15,3.43,7.488,7.316,1995-05-08,408.179,182.684,249.289,0.998,16.802,372.763,2.635,40.513,1.608,21.189,23.711,3.651,5.757,7.316,1995-08-07,447.881,219.084,286.062,1.378,20.717,403.757,5.317,44.788,3.243,21.766,24.071,3.944,8.819,7.316,1995-11-08,572.143,293.775,390.823,1.544,22.769,521.751,3.543,49.611,2.724,23.411,26.842,5.784,8.837,15.365,1996-02-22,647.539,315.846,416.517,2.545,26.536,577.746,4.145,58.634,3.786,28.755,32.098,6.799,11.154,7.93
707,85362610,STANDARD MICROSYSTEMS CORP,SMSC,1993-06-23,175.443,11.644,38.987,26.725,11.389,30.71,7.532,68.444,4.392,40.033,57.055,0.489,8.016,4.0,1993-09-22,188.656,11.166,47.316,28.864,10.998,30.439,6.998,72.031,4.162,41.567,61.033,0.417,7.511,4.0,1993-12-22,194.465,9.686,47.316,25.035,13.114,30.404,9.1,88.894,5.431,50.817,75.78,0.384,9.593,4.0,1994-04-06,205.833,9.19,51.032,32.115,13.734,30.6,9.842,93.206,5.926,53.483,79.472,0.359,10.316,4.0,1994-06-15,206.987,8.692,44.778,34.173,13.022,30.617,8.984,80.02,5.358,42.359,66.998,0.356,9.344,4.0,1994-09-19,212.905,8.228,44.206,33.591,13.565,31.176,9.376,91.965,5.583,49.564,78.4,0.359,9.77,4.0,1994-12-20,230.778,6.774,53.986,42.354,15.446,31.472,11.466,104.771,6.822,57.275,89.325,0.34,11.811,4.0,1995-04-12,228.578,0.0,43.421,29.478,13.402,34.908,11.466,101.915,6.46,55.747,88.513,0.2,9.697,0.0,1995-06-23,229.422,10.0,44.771,24.074,-0.399,42.336,-4.879,72.209,-3.001,40.867,72.608,0.228,-4.718,0.0,1995-09-27,221.514,16.0,49.511,11.934,-8.885,52.789,-17.873,85.434,-12.105,60.181,94.319,0.225,-12.787,0.0,1996-01-17,226.818,18.0,53.625,12.594,5.234,55.955,0.594,90.57,0.303,50.119,85.336,0.325,0.867,0.0,1996-04-25,260.659,0.0,55.781,18.459,2.071,60.208,42.162,93.713,26.404,57.235,91.642,0.294,-1.917,0.0
708,78463510,SPX CORP,SPXC,1993-04-21,1228.369,346.279,837.114,9.215,45.012,237.221,26.765,377.216,-7.339,254.811,332.204,5.886,32.651,11.318,1993-07-20,1210.771,184.526,687.492,35.611,33.802,240.33,28.83,386.473,12.875,275.975,352.671,4.663,21.393,16.233,1993-10-21,1190.078,182.256,648.84,23.736,47.256,244.513,34.307,372.548,24.326,250.128,325.292,3.137,37.444,11.042,1994-02-03,1224.841,191.382,699.655,1.253,41.086,263.353,4.496,393.769,4.858,273.312,352.683,2.862,29.304,9.334,1994-04-20,1261.408,210.154,718.884,7.259,50.4,275.465,34.3,342.4,24.6,229.0,292.0,2.8,36.4,10.67,1994-07-20,1306.814,250.74,750.993,8.389,53.8,293.185,37.6,378.7,25.0,255.9,324.9,2.9,40.6,9.247,1994-10-21,1345.174,245.125,770.659,6.11,57.9,303.877,41.8,390.0,27.8,263.4,332.1,3.3,45.0,11.72,1995-02-03,1342.6,269.1,794.7,0.3,11.2,280.5,46.6,416.6,3.3,312.8,405.4,2.8,2.9,2.2,1995-04-19,1362.6,308.1,796.1,5.0,62.3,279.9,43.2,434.1,28.1,294.2,371.8,4.5,47.7,3.9,1995-07-25,1547.8,487.2,1014.2,2.6,65.2,298.8,37.7,446.3,-25.1,298.8,381.1,5.1,50.2,5.6,1995-10-19,1554.6,503.9,1024.7,4.5,68.0,306.2,43.7,481.2,12.8,320.1,413.2,7.9,51.6,4.5,1996-01-31,1613.2,428.6,1035.1,1.0,68.1,312.7,31.8,501.6,20.3,332.1,433.5,6.8,51.3,9.0
709,48248010,KLA-TENCOR CORP,KLAC,1992-10-19,183.466,24.0,79.849,22.562,3.893,43.264,0.762,38.459,0.571,23.047,34.566,0.963,1.459,4.83,1993-01-21,185.058,24.0,79.415,19.107,4.254,41.837,1.823,38.654,1.369,22.524,34.4,0.838,1.724,4.401,1993-04-15,188.544,24.0,79.49,31.547,4.043,40.509,2.604,42.24,1.951,25.424,38.197,0.767,2.834,2.352,1993-07-29,199.089,20.0,85.039,52.362,8.228,39.384,4.092,47.883,3.07,26.825,39.655,0.858,4.755,6.532,1993-10-18,199.668,20.0,79.619,37.569,8.289,37.971,5.558,51.904,4.166,28.753,43.615,0.496,5.881,2.627,1994-01-19,206.954,20.0,79.419,47.106,11.009,37.226,8.39,57.087,6.292,29.921,46.078,0.499,8.513,1.685,1994-04-18,296.898,20.0,87.914,113.924,15.483,36.362,12.041,62.665,9.031,29.682,47.182,0.458,11.857,3.032,1994-07-27,321.57,20.0,94.188,139.126,16.035,37.149,14.262,72.081,10.699,33.938,56.046,0.552,13.831,4.673,1994-10-14,344.619,0.0,102.66,144.073,20.05,38.266,18.968,83.179,12.898,38.497,63.129,0.474,17.945,22.193,1995-01-16,365.447,0.0,120.022,125.527,29.354,40.515,1.477,104.711,0.946,44.81,75.357,0.608,25.79,22.631,1995-04-14,401.308,0.0,131.824,83.319,32.406,44.172,31.765,118.142,20.838,51.877,85.736,0.643,30.081,22.721,1995-07-27,546.296,0.0,142.327,118.74,36.123,49.004,36.604,136.384,23.936,58.792,100.261,0.639,33.475,24.458
710,52490110,LEGG MASON INC,LM,1993-07-21,766.06,102.597,580.767,265.43,18.505,11.266,13.203,91.348,8.132,72.843,72.843,3.228,16.431,107.03,1993-10-19,874.188,102.597,678.172,272.109,24.81,12.96,18.742,106.767,11.36,81.957,81.957,4.044,22.786,101.877,1994-01-19,910.582,102.497,705.061,350.185,22.442,14.577,16.322,103.125,9.889,80.683,80.683,3.969,20.291,67.628,1994-05-06,811.488,102.487,599.802,265.161,17.181,15.679,10.947,96.294,6.667,79.113,79.113,4.155,15.102,24.059,1994-07-20,794.347,102.487,576.302,222.465,14.294,16.244,8.339,89.835,5.003,75.541,75.541,3.613,11.952,76.84,1994-10-20,801.32,102.487,581.331,247.087,13.54,22.112,5.352,88.452,3.101,74.912,74.912,3.94,11.292,85.644,1995-01-19,901.346,102.487,678.146,245.502,13.753,23.316,6.988,92.887,4.133,79.134,79.134,4.378,11.366,61.353,1995-05-05,816.658,102.487,590.205,151.788,15.698,25.871,7.01,100.417,4.021,84.719,84.719,5.204,12.214,6.362,1995-07-20,998.742,102.482,765.015,246.13,22.666,27.605,13.258,115.997,7.826,93.331,93.331,5.89,19.148,73.589,1995-10-18,1024.185,68.0,748.024,184.987,25.196,29.731,15.626,124.709,9.231,99.513,99.513,6.036,21.662,122.385,1996-01-17,1169.503,68.0,885.217,383.209,23.825,30.956,13.983,127.549,8.317,103.724,103.724,6.23,20.213,76.993,1996-05-02,1314.5,167.534,1015.594,434.449,32.589,33.339,20.987,147.788,12.493,115.199,115.199,8.021,29.008,17.493
