,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
738,07261260,BAY STATE GAS,BGC.2,1995-01-25,654.881,193.0,427.57,4.22,27.084,481.194,17.183,119.289,10.477,92.205,92.205,3.931,20.619,53.625,1995-04-26,663.199,193.0,419.456,5.85,45.514,485.048,35.342,174.269,21.376,128.755,128.755,4.361,39.015,17.95,1995-07-26,633.226,198.0,396.666,4.771,6.746,490.131,-3.724,75.693,-2.29,68.947,68.947,4.488,0.187,5.95,1995-10-24,630.355,200.611,405.333,2.759,-0.479,501.125,-11.098,48.867,-6.435,49.346,49.346,4.238,-6.982,32.609,1996-01-23,665.656,214.5,430.94,5.182,32.974,484.489,23.227,132.745,14.378,99.771,99.771,4.068,26.459,33.95,1996-04-26,698.496,209.5,444.618,11.004,47.231,484.698,38.238,181.336,23.545,134.105,134.105,4.459,40.846,41.0,1996-07-24,670.714,209.5,424.838,4.23,6.281,492.098,-3.565,67.737,-2.859,61.456,61.456,4.412,-0.338,31.75,1996-10-28,684.253,197.194,451.258,4.583,-3.96,504.427,-13.875,47.025,-7.992,50.985,50.985,3.824,-10.752,83.568,1997-01-22,756.09,216.5,514.783,7.153,31.569,510.585,21.487,137.052,13.204,105.483,105.483,4.36,24.769,104.5,1997-05-02,766.915,216.5,507.966,15.605,48.554,512.11,37.951,199.904,22.934,151.35,151.35,4.517,41.203,87.5,1997-07-23,711.765,234.5,451.312,4.962,6.848,510.184,10.359,84.624,6.098,77.776,77.776,4.99,-0.526,14.0,1997-10-24,722.119,229.5,482.824,3.672,-16.781,523.995,-26.756,52.001,-16.174,68.782,68.782,3.975,-23.742,57.319
739,75473010,RAYMOND JAMES FINANCIAL CORP,RJF,1995-01-30,1681.041,13.205,1450.555,371.895,27.292,43.195,12.513,115.712,7.891,88.42,88.42,12.347,24.86,32.079,1995-05-03,2151.548,13.165,1911.154,366.16,33.306,42.109,16.296,125.679,10.1,92.373,92.373,14.386,30.682,39.695,1995-08-01,2245.436,13.125,1992.17,424.579,43.93,41.727,21.672,148.943,13.838,105.013,105.013,19.575,41.247,34.674,1995-10-25,2012.715,15.594,1746.522,420.379,44.433,40.946,24.049,163.736,14.312,119.303,119.303,18.45,42.499,17.377,1996-01-24,2679.155,13.042,2401.011,672.531,39.824,39.456,20.325,152.026,12.541,112.202,112.202,16.635,36.96,52.368,1996-04-24,2676.137,12.998,2384.342,596.249,49.65,38.112,24.655,178.249,15.313,128.599,128.599,22.278,46.933,31.453,1996-07-17,2666.29,30.483,2357.745,609.762,55.619,37.698,30.56,198.664,18.582,143.045,143.045,22.293,52.853,58.693,1996-10-23,2566.381,24.898,2239.749,757.314,58.944,39.585,33.127,192.813,19.542,133.869,133.869,22.265,55.992,57.21,1997-01-15,2854.282,22.405,2510.751,791.118,54.38,43.576,27.998,194.819,17.168,140.439,140.439,23.479,51.477,41.301,1997-04-16,3021.059,20.096,2640.438,944.535,59.871,45.727,62.128,219.349,38.13,159.478,159.478,25.068,56.55,64.544,1997-07-16,2888.403,32.265,2491.053,800.824,55.926,47.538,27.944,210.118,17.14,154.192,154.192,24.85,52.794,61.202,1997-10-22,3278.645,14.215,2855.369,910.98,71.845,51.674,42.445,270.175,26.477,198.33,198.33,27.944,67.889,52.596
740,91086510,UNITED MERIDIAN CORP,UMC.,1995-05-09,471.615,196.144,295.662,3.228,11.478,398.393,6.753,27.949,3.607,9.647,16.471,4.373,-1.482,0.0,1995-07-28,493.94,189.495,290.431,1.813,12.186,417.804,-4.772,28.256,0.463,9.834,16.07,4.356,-0.682,0.0,1995-11-08,563.172,215.968,350.213,21.939,11.741,447.0,-4.492,29.201,-1.852,11.318,17.46,3.098,-1.346,1.85,1996-02-22,578.45,244.799,366.138,13.586,11.454,468.673,0.725,30.451,-0.119,12.092,18.997,6.118,-3.573,13.739,1996-04-25,568.461,249.389,351.289,7.745,25.979,469.521,6.32,46.643,3.716,12.804,20.664,5.539,6.22,3.1,1996-07-25,557.784,227.258,327.968,4.138,23.975,459.381,8.523,48.836,5.235,11.491,24.861,5.841,1.913,4.35,1996-10-24,610.85,251.742,370.454,12.303,24.614,481.227,5.363,46.683,2.838,10.924,22.069,5.44,3.542,3.375,1997-02-20,718.293,156.832,286.057,54.942,29.365,524.189,3.214,65.221,5.615,16.079,35.856,5.991,7.279,0.899,1997-04-28,745.554,156.693,301.341,63.774,35.739,545.825,11.655,64.178,6.199,13.15,28.439,4.688,14.543,0.911,1997-07-23,754.608,156.466,308.075,16.384,27.992,615.976,2.715,54.124,1.82,12.555,26.132,4.75,5.59,1.635,1997-10-21,864.43,262.461,411.789,15.157,37.784,697.099,8.4,61.721,3.303,13.529,23.937,5.631,13.487,0.911,1998-02-10,885.025,282.646,425.626,11.689,49.582,740.972,16.692,79.991,8.465,17.258,30.409,6.68,21.059,0.911
741,48217110,JUSTIN INDUSTRIES,JSTN,1995-04-19,370.792,56.913,145.821,4.813,13.039,86.278,8.296,113.654,5.268,71.065,100.615,1.105,9.401,16.927,1995-07-19,380.289,70.652,153.136,4.253,14.447,87.843,9.502,109.918,6.034,66.963,95.471,1.266,10.768,16.928,1995-10-18,397.556,71.379,167.48,3.389,14.145,92.718,9.098,112.421,5.778,68.908,98.276,1.345,10.443,18.928,1996-01-26,376.409,57.137,139.92,2.18,18.347,96.657,13.308,125.455,8.571,79.164,107.108,1.316,14.624,16.436,1996-04-16,380.89,56.125,141.82,7.398,10.615,100.98,5.978,104.339,3.794,66.056,93.724,0.99,6.968,16.39,1996-07-16,373.643,53.125,131.599,4.868,13.503,104.234,8.909,110.672,5.659,68.227,97.169,0.92,9.829,12.39,1996-10-16,371.728,45.125,125.919,4.075,13.841,105.731,9.354,110.379,5.94,68.764,96.538,0.798,10.152,10.39,1997-01-30,360.078,32.89,107.222,3.215,17.822,105.497,12.381,122.382,7.972,74.019,104.56,0.659,13.04,9.395,1997-04-16,351.558,24.75,96.637,5.154,9.327,105.198,4.802,97.606,3.049,60.126,88.279,0.416,5.218,7.235,1997-07-16,361.007,27.75,101.579,5.863,16.463,107.352,11.853,110.886,7.527,64.964,94.423,0.44,12.293,7.235,1997-10-16,377.281,27.75,111.721,4.209,15.873,110.923,11.186,114.157,7.103,67.614,98.284,0.451,11.637,9.235,1998-01-29,376.067,23.75,103.087,5.113,17.7,110.184,12.906,117.138,8.644,69.215,99.438,0.459,13.365,8.0
742,92928610,WLR FOODS INC,WLRF,1994-10-28,369.591,67.798,196.676,0.917,17.434,173.293,10.605,210.285,6.508,172.565,192.851,1.33,11.823,40.163,1995-01-26,353.159,66.628,174.297,0.894,19.581,170.21,11.054,247.84,6.785,204.445,228.259,1.623,13.186,22.545,1995-04-27,366.266,64.591,190.948,0.472,10.692,168.048,3.326,211.469,2.033,178.153,200.777,1.695,4.403,39.314,1995-08-23,372.525,106.481,208.654,0.706,10.681,174.163,0.952,239.182,0.807,205.105,228.501,2.018,4.159,11.976,1995-10-25,391.932,97.259,220.826,0.383,15.578,186.881,7.003,250.798,4.296,209.18,235.22,2.085,8.947,30.376,1996-01-26,385.221,93.907,211.064,0.66,17.064,183.413,7.884,267.795,4.843,226.388,250.731,2.097,9.919,23.582,1996-04-25,422.229,135.59,255.249,0.336,-2.136,182.037,-11.48,216.263,-7.062,196.405,218.399,2.271,-9.274,27.417,1996-08-20,451.121,138.51,291.559,0.724,0.153,176.691,-10.671,262.776,-6.763,237.676,262.623,2.906,-7.176,53.547,1996-10-23,433.675,125.302,281.883,0.438,-2.418,171.966,-12.726,272.135,-8.095,251.311,274.553,3.08,-9.621,59.002,1997-01-23,398.507,103.018,253.277,0.32,0.861,167.459,-8.436,264.424,-5.368,239.221,263.563,3.029,-6.225,51.343,1997-04-23,409.845,168.228,273.882,0.287,-5.081,162.875,-15.147,222.226,-9.637,204.315,227.307,3.26,-12.01,4.634,1997-08-21,416.728,5.04,289.578,0.283,-4.173,159.426,-14.087,254.992,-9.083,234.013,259.165,3.774,-11.043,202.54
743,65129010,NEWFIELD EXPLORATION CO,NFX,1995-05-04,212.957,0.408,39.609,9.932,14.955,185.037,5.232,19.029,3.403,2.605,4.074,0.074,4.904,0.545,1995-07-31,241.46,10.292,58.356,18.904,19.544,201.254,6.795,24.811,4.417,3.74,5.267,0.056,6.641,0.525,1995-11-03,242.111,0.201,53.583,7.883,19.146,213.478,5.813,24.622,3.769,3.702,5.476,0.01,5.615,0.501,1996-02-15,277.406,25.152,83.835,12.533,20.485,229.515,7.166,26.136,4.675,4.18,5.651,0.068,7.066,5.422,1996-05-02,280.499,12.852,77.581,18.526,26.844,233.906,12.203,32.962,7.929,3.346,6.118,0.074,12.123,4.601,1996-07-26,309.512,24.052,96.535,19.352,26.787,257.184,12.221,33.013,7.949,4.052,6.226,0.07,12.162,0.27,1996-11-11,379.033,56.0,155.492,41.957,29.267,305.209,13.33,35.799,8.673,4.696,6.532,0.053,13.078,0.215,1997-02-06,395.938,60.0,156.036,13.29,39.917,330.015,21.532,47.482,13.943,4.852,7.565,0.223,21.426,0.163,1997-04-28,409.906,60.0,156.918,12.819,37.961,362.498,18.255,46.927,11.887,5.583,8.966,0.325,18.207,0.102,1997-07-24,448.583,87.5,181.753,13.254,34.471,402.216,11.955,42.345,7.773,5.022,7.874,0.532,12.252,0.052,1997-10-23,506.926,120.0,228.686,15.279,39.665,451.505,13.457,49.863,8.715,7.177,10.198,0.926,14.223,0.0,1998-02-05,553.621,129.623,261.573,8.217,46.47,485.574,18.754,60.264,12.228,10.78,13.794,1.485,19.885,0.0
744,29760210,ETHAN ALLEN INTERIORS INC,ETH,1994-10-19,409.283,129.191,230.681,5.809,17.1,164.344,9.992,113.535,7.306,64.183,96.435,3.203,12.692,12.248,1995-01-23,396.57,114.244,210.67,6.677,19.463,162.82,12.458,125.735,7.139,73.169,106.272,3.1,15.086,12.693,1995-04-21,406.348,127.434,215.386,5.228,17.027,162.465,8.672,123.615,4.817,71.43,106.588,2.933,12.72,3.189,1995-08-10,408.288,127.032,215.19,7.546,11.354,161.115,4.843,113.226,2.864,64.998,101.872,2.701,7.188,3.363,1995-10-19,408.51,118.938,210.699,7.731,14.282,161.141,7.527,116.941,4.5,67.074,102.659,2.662,9.886,3.46,1996-01-24,403.253,109.096,200.2,9.986,19.418,159.786,13.069,127.212,7.841,71.667,107.794,2.446,15.228,3.469,1996-04-18,404.956,101.284,193.308,9.345,20.366,159.923,13.967,134.631,8.348,76.062,114.265,2.241,15.938,3.327,1996-08-01,395.981,82.681,175.688,9.078,18.996,159.634,12.427,130.992,7.456,72.352,111.996,2.267,14.515,2.498,1996-10-17,393.173,68.199,164.219,11.565,20.972,161.727,14.639,132.355,8.783,73.207,111.383,1.812,16.402,2.091,1997-01-17,398.44,66.724,157.127,23.238,25.935,163.299,20.389,138.33,12.227,74.124,112.395,1.556,21.65,1.878,1997-04-18,413.975,67.302,161.556,32.27,26.421,165.673,21.431,144.719,12.849,77.541,118.298,1.697,22.551,1.127,1997-08-18,427.784,66.766,162.35,39.841,28.932,171.406,24.235,156.434,14.881,82.317,127.502,1.362,25.246,1.119
745,03967010,ARCTIC CAT INC,ACAT,1995-08-02,191.464,0.0,50.309,39.482,-5.551,20.729,-6.617,61.759,-4.268,48.287,67.31,0.0,-7.217,0.0,1995-11-03,224.752,0.0,67.488,34.462,29.693,22.962,27.735,166.059,17.888,120.484,136.366,0.0,27.413,0.0,1996-02-01,212.139,0.0,50.522,71.375,10.364,25.542,9.324,123.623,6.015,90.168,113.259,0.0,8.701,0.0,1996-05-14,207.996,0.0,51.803,44.002,-3.283,29.587,-4.637,53.555,-2.989,42.361,56.838,0.0,-5.32,0.0,1996-08-01,222.341,0.0,67.085,33.72,3.478,31.756,1.553,89.126,1.002,68.32,85.648,0.0,1.211,0.0,1996-11-01,253.716,0.0,81.856,33.171,31.765,33.655,28.817,177.925,18.587,125.473,146.16,0.107,28.702,0.0,1997-01-30,233.189,0.0,58.769,63.827,12.196,35.894,9.333,133.877,6.02,94.765,121.681,0.002,8.799,0.0,1997-05-15,217.967,0.0,51.229,50.74,-2.025,39.507,-3.95,67.667,-2.548,51.341,69.692,0.0,-4.648,0.0,1997-08-04,225.381,0.0,59.411,13.724,3.716,40.344,1.352,85.467,0.872,61.377,81.751,0.047,1.018,0.0,1997-10-30,266.174,0.0,83.041,22.605,34.464,39.686,30.859,196.846,19.904,137.699,162.382,0.011,30.632,0.0,1998-01-30,244.456,0.0,59.702,61.852,12.417,39.481,9.602,139.808,6.193,95.45,127.391,0.001,9.115,0.0,1998-05-14,229.718,0.0,52.213,58.545,0.45,39.837,-2.357,82.085,-1.52,60.793,81.635,0.0,-3.087,0.0
746,80874710,SCIENTIFIC GAMES HLDGS CORP,SG.2,1995-04-26,90.942,1.377,18.096,7.892,10.207,52.07,8.546,34.99,5.085,21.103,24.783,0.084,8.439,0.93,1995-07-25,95.871,1.16,16.853,5.897,11.971,50.8,9.291,39.294,5.519,23.682,27.323,0.071,9.241,0.93,1995-10-24,101.414,0.649,16.054,16.977,12.086,49.922,9.919,37.724,5.901,21.912,25.638,0.109,9.91,0.68,1996-01-30,110.186,0.376,15.606,26.413,11.922,50.092,9.955,37.232,5.923,21.579,25.31,0.025,9.779,0.596,1996-04-22,111.009,0.231,14.355,32.297,4.453,48.902,2.519,26.591,1.511,18.159,22.138,0.017,2.298,0.638,1996-07-22,118.62,0.083,15.624,34.555,11.192,47.387,9.701,37.562,5.809,21.79,26.37,0.014,8.977,0.638,1996-10-21,110.65,8.008,24.077,22.618,11.49,46.482,9.829,38.21,5.894,22.752,26.72,0.014,9.36,0.562,1997-02-03,127.529,3.984,33.74,6.252,11.549,52.011,9.014,44.257,5.512,27.741,32.708,0.108,8.916,0.0,1997-04-21,129.387,0.0,30.111,9.61,11.654,51.894,9.237,45.612,5.487,28.649,33.958,0.051,9.064,0.0,1997-07-21,150.355,17.588,57.462,6.395,12.989,56.927,-4.333,50.511,-6.653,30.983,37.522,0.221,9.872,0.0,1997-10-21,161.198,27.165,68.355,2.319,11.376,62.573,7.923,50.669,5.03,33.026,39.293,0.368,7.671,0.0,1998-02-05,164.41,30.624,66.283,2.843,11.066,63.75,7.501,50.664,5.108,32.06,39.598,0.271,7.249,0.0
747,44378210,HUDSON FOODS INC  -CL A,HFI.2,1995-01-23,499.325,65.607,223.461,14.703,21.04,242.178,16.385,279.955,9.835,232.615,258.915,0.457,15.453,5.132,1995-04-25,551.584,88.598,267.474,1.281,23.489,254.52,14.024,271.814,8.168,221.773,248.325,0.019,17.742,16.258,1995-07-24,600.26,132.95,304.309,20.131,21.803,263.679,15.036,305.65,9.394,255.636,283.847,0.578,15.614,8.655,1995-11-01,623.541,129.973,319.192,2.159,22.149,275.624,14.797,343.093,8.361,289.851,320.944,0.791,15.588,21.042,1996-01-23,674.465,183.705,361.013,34.553,21.574,290.314,14.869,340.674,8.999,288.322,319.1,1.27,16.139,8.83,1996-04-23,733.005,245.096,418.155,17.041,11.113,324.882,3.046,330.297,1.882,286.842,319.184,1.54,4.586,9.511,1996-07-23,741.988,228.626,424.353,4.904,15.952,349.665,5.405,337.234,3.309,289.3,321.282,2.472,9.183,24.61,1996-10-29,774.742,224.951,448.822,6.437,16.552,367.6,15.01,370.269,8.808,321.774,353.717,0.507,9.965,24.714,1997-01-21,815.856,273.42,480.418,21.196,23.174,372.022,15.405,391.28,9.243,333.99,368.106,1.352,16.757,24.82,1997-04-22,875.265,268.998,533.502,6.768,21.824,391.247,11.03,405.117,6.618,350.475,383.293,3.217,14.247,71.144,1997-07-23,904.079,272.755,577.777,8.429,11.578,401.43,-24.834,435.449,-14.901,391.7,423.871,4.204,3.565,109.112,1997-11-11,887.026,269.316,582.917,2.753,5.519,389.031,-36.175,433.259,-22.205,382.686,427.74,4.591,-4.173,103.676
748,38526910,GRAND CASINOS INC,GND,1995-04-24,723.139,331.51,401.343,31.72,29.379,346.795,23.321,81.556,15.077,27.598,52.177,4.651,24.975,21.345,1995-07-25,769.752,323.769,423.799,46.364,37.51,377.041,29.071,94.704,18.265,31.64,57.194,7.561,31.534,29.223,1995-10-19,828.237,327.163,451.86,66.715,40.554,422.337,34.0,103.409,21.483,34.813,62.855,7.078,34.062,38.321,1996-02-13,1128.108,459.07,602.008,334.772,32.771,542.838,24.093,93.203,-1.817,33.999,60.432,6.897,25.744,11.562,1996-04-22,1176.972,457.805,617.296,298.065,33.872,624.417,27.816,103.836,17.647,37.254,69.964,11.925,27.365,9.22,1996-07-22,1214.362,457.439,634.038,201.173,44.091,727.517,31.841,112.978,19.409,39.749,68.887,11.741,37.259,6.559,1996-10-24,1230.131,468.121,647.615,126.29,47.983,784.444,14.794,146.725,3.503,58.103,98.742,12.167,33.053,11.277,1997-02-19,1122.816,511.742,683.143,147.254,17.0,821.827,-157.674,126.48,-141.528,53.349,109.48,12.999,-0.269,19.459,1997-04-16,1132.378,507.521,679.389,128.556,42.414,848.809,23.742,142.17,14.581,55.85,99.756,13.046,30.863,18.688,1997-07-23,1186.987,547.114,715.661,132.601,51.366,902.72,29.841,150.837,18.316,58.478,99.471,13.271,38.956,19.175,1997-10-22,1227.66,541.945,733.141,140.333,56.823,934.205,35.98,167.579,22.163,62.384,110.756,13.555,44.617,18.226,1998-02-11,1333.737,566.434,831.121,238.635,36.547,941.022,17.452,146.835,11.131,58.205,110.288,15.905,23.223,100.885
749,37373010,GERBER SCIENTIFIC INC,GRB,1995-08-22,319.948,7.483,79.71,5.704,7.73,52.811,6.393,88.191,4.493,46.608,80.461,0.104,5.123,0.193,1995-11-21,316.222,7.435,77.637,6.519,9.528,54.271,7.733,90.158,5.533,46.625,80.63,0.093,6.887,0.193,1996-02-21,310.307,7.387,75.426,4.997,8.463,54.594,7.151,86.884,5.151,45.257,78.421,0.139,5.732,0.193,1996-05-24,312.988,7.338,73.69,8.704,8.435,54.738,6.591,93.887,4.691,49.037,85.452,0.082,5.604,0.193,1996-08-21,308.459,7.29,68.999,6.779,4.226,55.412,2.203,85.808,1.603,46.211,81.582,0.09,1.295,0.193,1996-11-21,317.153,7.242,74.115,7.282,7.679,56.128,6.935,94.951,5.135,49.459,87.272,0.083,4.716,0.193,1997-02-20,314.635,7.194,69.38,8.528,8.297,60.348,5.944,94.591,4.144,49.3,86.294,0.088,5.315,0.193,1997-05-23,325.215,7.145,77.194,9.503,9.507,62.564,7.127,105.567,5.127,55.68,96.06,0.077,6.631,0.193,1997-08-21,332.279,7.098,82.099,16.204,7.753,63.611,6.771,98.961,4.571,52.677,91.208,0.094,4.525,0.193,1997-11-20,331.001,7.05,93.469,15.319,10.884,66.655,8.096,106.392,5.496,55.979,95.508,0.082,7.508,0.193,1998-02-19,334.265,7.002,93.695,25.743,11.878,67.504,9.115,104.836,6.215,52.993,92.958,0.09,8.827,0.193,1998-05-21,338.767,6.953,107.853,27.007,14.44,59.999,-14.097,120.291,-8.897,62.264,105.851,0.401,10.523,0.519
750,55277P10,MGE ENERGY INC,MGEE,1995-05-08,477.168,132.543,284.155,3.731,20.909,369.423,13.163,74.452,8.627,53.543,53.543,2.976,14.665,15.275,1995-08-03,468.743,126.446,277.985,1.984,12.06,368.207,3.868,48.521,2.783,36.461,36.461,2.794,5.854,20.535,1995-10-30,473.133,128.431,279.943,0.318,21.153,366.926,12.457,54.722,7.524,33.569,33.569,2.801,14.947,19.285,1996-02-13,493.876,129.048,300.739,2.844,18.849,367.233,8.767,70.895,5.036,52.046,52.046,2.965,12.69,28.54,1996-05-10,485.183,129.057,289.772,3.631,23.583,364.314,13.008,80.055,7.366,56.472,56.472,2.714,17.386,8.04,1996-08-05,473.196,129.067,279.836,3.56,14.938,365.498,5.336,50.374,3.043,35.436,35.436,2.557,8.61,14.2,1996-11-04,480.125,129.076,286.427,6.551,19.671,366.674,9.598,52.892,5.482,33.221,33.221,2.601,13.157,23.2,1997-02-07,484.169,128.886,305.08,5.288,11.387,365.199,-8.962,69.97,-9.464,58.583,58.583,3.04,4.916,29.95,1997-04-22,452.294,128.895,270.315,4.916,19.802,363.909,12.121,84.913,8.036,65.111,65.111,2.652,13.438,8.7,1997-07-29,452.375,130.105,272.976,2.929,12.272,363.455,3.695,53.251,2.565,40.979,40.979,2.577,5.869,13.7,1997-10-29,450.311,130.114,270.465,2.376,18.562,362.43,9.032,53.157,5.647,34.595,34.595,2.604,11.214,18.2,1998-02-09,471.79,129.923,290.867,2.108,20.611,363.093,9.615,73.327,6.275,52.716,52.716,2.906,12.409,33.7
751,20493210,COMPUSA INC,CPU,1994-11-02,520.981,117.759,378.091,70.477,3.431,96.7,-3.76,585.671,-3.145,509.959,582.24,3.066,-1.372,4.863,1995-02-02,624.478,116.893,471.868,91.749,19.74,98.948,11.966,761.783,9.71,663.938,742.043,2.906,14.453,5.201,1995-04-26,632.015,115.941,466.722,96.882,24.121,101.621,16.351,776.111,12.101,671.302,751.99,2.941,18.903,5.422,1995-08-09,610.511,115.092,439.556,95.27,13.532,104.928,5.792,689.499,4.29,596.789,675.967,3.102,7.971,4.965,1995-10-25,819.513,114.697,565.44,198.508,19.104,107.918,10.29,781.978,6.207,677.937,762.874,3.046,12.951,5.267,1996-01-24,882.273,115.1,614.067,201.107,38.6,116.991,30.387,983.228,18.748,845.442,944.628,3.206,31.865,5.228,1996-04-24,968.093,114.46,676.414,295.318,45.776,122.404,37.704,1065.731,22.933,909.664,1019.955,3.124,38.603,4.651,1996-08-14,909.337,115.066,583.432,207.614,32.951,131.184,21.468,998.849,11.777,851.014,965.898,3.111,25.387,4.382,1996-10-30,1152.665,114.274,810.669,266.126,32.578,141.27,23.652,990.53,14.546,845.476,957.952,3.045,24.444,3.687,1997-01-29,1213.499,113.729,846.424,281.469,48.673,156.686,38.582,1198.603,23.728,1023.428,1149.93,2.989,40.225,3.487,1997-04-30,1258.133,112.848,857.292,257.088,63.024,163.187,53.197,1272.882,32.715,1080.821,1209.858,3.102,53.942,3.324,1997-08-13,1124.592,112.458,696.625,209.929,48.341,170.801,37.231,1148.508,22.897,968.057,1100.167,3.093,38.38,3.139
752,49427410,KIMBALL INTERNATIONAL  -CL B,KBAL,1994-10-12,476.155,1.095,121.038,86.611,20.564,172.215,14.515,209.411,8.423,142.993,188.847,0.045,13.004,2.65,1995-01-20,476.913,1.045,116.544,86.936,24.577,175.32,19.391,230.088,11.66,157.732,205.511,0.013,17.251,2.036,1995-04-14,497.712,0.959,131.455,112.008,24.349,172.486,19.039,236.819,10.831,165.369,212.47,0.06,16.787,2.071,1995-08-03,497.086,0.924,125.749,112.812,22.415,177.13,17.85,219.594,10.525,149.418,197.179,0.155,14.784,2.156,1995-10-11,512.32,0.76,138.695,116.664,18.74,176.122,13.969,218.933,8.418,155.033,200.193,0.088,10.696,2.879,1996-01-19,505.221,2.519,125.504,121.827,25.686,176.777,20.101,234.539,12.291,161.532,208.853,0.127,17.404,3.248,1996-04-12,524.27,3.104,139.479,116.829,26.147,177.183,17.028,223.915,9.969,151.233,197.768,0.121,17.589,3.114,1996-08-06,538.225,3.016,147.211,114.072,31.43,174.009,23.217,246.249,14.417,160.421,214.819,0.072,20.222,2.774,1996-10-14,557.115,2.787,157.942,140.358,27.452,173.214,18.182,247.7,13.521,166.297,220.248,0.117,19.183,3.524,1997-01-21,555.507,2.74,150.478,149.289,28.43,175.699,23.371,253.78,14.621,170.347,225.35,0.115,20.166,3.205,1997-04-11,567.532,2.542,154.701,152.645,29.12,179.029,23.327,243.277,14.521,160.875,214.157,0.212,20.537,3.201,1997-08-06,581.583,2.313,158.757,168.495,29.385,174.01,23.686,247.292,15.082,161.722,217.907,0.107,21.106,2.943
753,19978910,COMAIR HOLDINGS INC,COMR,1995-07-19,373.838,77.708,202.112,118.89,33.99,220.415,27.153,115.394,16.563,81.404,81.404,1.308,26.213,10.918,1995-10-20,389.094,75.47,203.817,131.812,31.66,220.216,23.097,111.262,14.088,79.602,79.602,1.282,22.997,10.244,1996-01-23,405.166,73.128,208.755,145.699,29.88,224.761,21.514,112.693,13.122,82.813,82.813,1.154,21.151,9.763,1996-04-29,429.03,70.745,215.901,151.461,32.99,227.368,25.007,123.949,16.235,90.959,90.959,1.003,24.466,9.167,1996-07-23,460.254,68.53,226.512,170.471,43.166,243.552,35.552,139.025,22.042,95.859,95.859,1.025,34.524,9.178,1996-10-22,465.469,66.207,215.754,174.265,37.179,245.66,29.783,137.524,18.488,100.345,100.345,1.011,28.848,9.158,1997-01-22,563.204,130.097,300.169,185.119,33.757,333.511,24.942,138.273,15.464,104.516,104.516,1.393,24.092,12.94,1997-05-21,588.586,127.748,308.287,176.716,39.935,339.473,29.884,148.993,19.431,109.058,109.058,1.424,28.653,12.91,1997-07-22,620.73,123.529,318.686,182.537,50.737,383.182,40.632,159.042,25.207,108.305,108.305,1.793,40.108,13.048,1997-10-14,638.118,120.955,313.377,231.838,50.318,341.861,39.593,162.87,24.542,112.552,112.552,2.229,39.217,13.118,1998-01-20,661.982,116.316,313.986,249.997,47.934,358.819,39.164,163.158,24.277,115.224,115.224,1.866,37.923,13.329,1998-04-28,669.737,114.312,307.891,247.637,55.95,351.625,45.466,166.092,28.187,110.142,110.142,1.959,44.35,13.435
